Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248513	0.000000	-827.273436	-0.000000	-0.000019	0.082838	-0.000019	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.165675	0.000000	0.000000	-0.000000	-0.000019	0.082838	-0.000019	0.000000	0.000000	0.000000
2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248513	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	0.000000
3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.165675	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	-0.082838	0.000000	0.000000
4.000000	0.000000	-0.028610	-0.004206	0.000000	0.000000	0.000000	-0.248513	0.000000	-0.235825	-0.000000	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248513	0.000000	0.235825	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
6.000000	0.000000	-0.028610	-0.004206	0.000000	0.000000	0.000000	-0.248513	0.000000	-0.235825	-0.000000	-0.000019	0.082838	-0.000019	0.000000	0.000000	0.000000
7.000000	107.184466	1.602173	0.235562	54.573387	2.899315	103.049934	0.248513	-2.088088	161.935053	-0.000000	0.000000	0.082838	0.000000	-0.082838	0.000000	0.000000
8.000000	107.184466	113.897316	16.745927	-127.039696	34.874615	7.621056	0.000000	1.299366	1075.597605	105.972282	-0.000019	0.082838	0.000000	0.000000	0.000000	0.000000
9.000000	107.184466	103.769295	15.256839	57.853756	15.490625	16.070488	-0.331350	0.123393	66.249599	102.252953	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
10.000000	212.038835	109.691612	16.127577	163.123734	15.904813	45.312149	-0.497025	8.090146	198.692770	109.262459	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
11.000000	200.388350	222.244247	32.675801	-19.383991	35.454479	-39.844868	-0.082838	1.493175	1081.910067	217.294678	-0.000019	0.082838	0.000000	0.000000	0.000000	0.000000
12.000000	200.388350	196.409210	28.877365	71.571655	17.892914	-3.562015	-0.497025	-0.287721	-60.018918	200.185760	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
13.000000	200.388350	202.760681	29.811200	-23.260788	7.786731	-1.739589	-0.165675	-0.012946	205.575698	203.275665	0.000019	0.082838	-0.000037	-0.165675	0.000000	0.000000
14.000000	200.388350	199.041351	29.264359	25.646511	5.218767	-0.165675	-0.331350	-0.216805	122.393426	198.726639	-0.000019	0.165675	-0.000019	-0.082838	0.000000	0.000000
15.000000	200.388350	200.901016	29.537779	-2.982152	1.988102	1.739589	-0.165675	0.294917	168.464836	200.529083	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
16.000000	200.388350	200.271591	29.445237	2.683937	1.325401	2.567965	-0.248513	0.169662	147.919025	200.557693	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
17.000000	200.388350	200.328812	29.453650	8.350027	0.828376	1.491076	-0.248513	0.087522	153.581458	200.157150	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
18.000000	200.388350	200.443253	29.470476	4.175014	0.662701	1.491076	-0.165675	0.112400	154.058385	200.500473	0.000000	0.082838	0.000000	-0.082838	0.000000	0.000000
19.000000	200.388350	200.357422	29.457857	4.473228	0.579863	1.905264	-0.165675	0.137771	152.403653	200.414642	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
20.000000	200.388350	200.357422	29.457857	6.858951	0.579863	1.656751	-0.248513	0.125211	153.111127	200.357422	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
21.000000	200.388350	200.300201	29.449444	14.314331	1.573914	2.236614	-0.248513	0.168359	152.636840	200.128540	-0.235824	47.383087	0.095854	0.082838	0.008852	0.000000
22.000000	200.388350	200.157150	29.428411	11.332179	2.899315	4.224716	-0.248513	0.319060	151.922775	200.242981	-1.322679	98.493866	0.000000	0.000000	0.000000	0.000000
23.000000	200.388350	200.271591	29.445237	11.332179	3.230665	2.402289	-0.248513	0.212463	154.050471	199.985489	-1.506748	100.647644	0.000000	0.000000	0.031742	0.000000
24.000000	200.388350	200.586304	29.491508	8.051811	2.236614	3.562015	-0.248513	0.244893	155.715758	200.872406	-1.852029	100.730484	0.000000	0.000000	0.025967	0.000000
25.000000	200.388350	200.099930	29.419998	11.630394	2.485127	3.562015	-0.248513	0.181815	149.090242	200.042709	0.000000	100.730484	-1.550698	0.000000	0.000000	0.000000
26.000000	200.388350	200.357422	29.457857	8.350027	2.319452	2.319452	-0.165675	0.125068	155.233551	200.014099	0.000000	100.730484	0.000000	-0.414188	0.032661	0.000000
27.000000	200.388350	200.529083	29.483095	5.964305	1.822426	2.153777	-0.165675	0.256243	154.533994	200.815186	-1.862399	100.730484	0.000000	0.000000	0.025944	0.000000
28.000000	200.388350	200.214371	29.436824	11.033964	2.319452	3.147828	-0.165675	0.238070	150.510462	200.099930	-1.551999	100.813316	0.000000	0.000000	0.000000	0.000000
29.000000	200.388350	200.386032	29.462063	11.332179	2.319452	2.650802	-0.248513	0.156558	154.527395	200.242981	0.000000	100.730484	-1.241599	-0.331350	-0.006529	1.218042
30.000000	200.388350	200.557693	29.487302	6.560735	1.988102	2.236614	-0.165675	0.262230	154.535314	200.729355	0.620874	100.730484	0.620911	-0.248513	0.019499	1.218042
31.000000	200.388350	200.242981	29.441031	7.455381	2.319452	3.479178	-0.165675	0.244858	150.511780	200.443253	-1.241822	100.730484	0.620911	0.165675	-0.012962	1.218042
32.000000	200.388350	200.443253	29.470476	11.928610	2.402289	2.153777	-0.248513	0.143869	154.765859	200.328812	-0.931311	100.730484	0.620911	0.165675	-0.013086	1.218042
33.000000	200.388350	200.386032	29.462063	6.560735	2.070939	2.982152	-0.165675	0.256792	152.640797	200.643524	-0.931367	100.730484	-0.931311	0.082838	-0.006481	1.218042
34.000000	200.388350	200.157150	29.428411	9.841103	2.319452	3.562015	-0.248513	0.213162	151.215301	200.157150	0.620874	100.813316	-0.620874	-0.165675	0.012993	1.218042
35.000000	200.388350	200.557693	29.487302	10.735748	1.988102	1.656751	-0.248513	0.149824	156.421912	200.443253	0.620911	100.730484	-0.620874	-0.165675	0.013098	1.218042
36.000000	200.388350	200.328812	29.453650	6.262520	1.822426	3.230665	-0.165675	0.243394	151.223210	200.872406	0.310437	100.730484	0.310474	-0.082838	0.006476	1.218042
37.000000	200.388350	200.099930	29.419998	13.419685	2.402289	3.727690	-0.248513	0.175695	151.212666	200.071320	-0.931311	100.730484	0.310437	0.082838	0.000000	1.218042
38.000000	200.388350	200.614914	29.495715	8.648242	1.905264	1.656751	-0.165675	0.181037	157.367853	200.614914	-0.620874	100.730484	0.000000	0.000000	0.000000	1.218042
39.000000	200.388350	200.242981	29.441031	6.858951	2.153777	3.479178	-0.165675	0.244893	150.040130	200.872406	-0.310437	100.813316	-0.310456	-0.082838	0.006476	1.218042
40.000000	200.388350	200.042709	29.411586	10.735748	2.402289	3.727690	-0.248513	0.175745	151.445856	200.071320	0.310474	100.813316	0.000000	0.000000	0.013095	1.218042
41.000000	200.388350	200.557693	29.487302	8.648242	1.988102	1.905264	-0.165675	0.180986	157.365212	200.557693	0.000000	100.730484	0.000000	0.000000	0.000000	1.218042
42.000000	200.388350	200.557693	29.487302	8.946457	1.988102	4.141878	-0.165675	0.251315	153.120365	200.815186	-0.310437	100.730484	0.310437	0.082838	-0.038871	2.740595
43.000000	200.388350	200.071320	29.415792	13.419685	2.650802	3.396340	-0.248513	0.175470	149.088925	199.985489	1.241896	100.813316	1.552278	0.414188	-0.032629	3.045105
44.000000	200.388350	200.414642	29.466270	8.350027	2.402289	1.988102	-0.165675	0.199737	155.943664	200.214371	1.862733	100.813316	1.862733	0.331350	-0.026096	3.045105
45.000000	200.388350	200.471863	29.474683	9.244673	2.070939	2.567965	-0.248513	0.268704	153.588055	200.700745	1.552278	100.730484	1.862733	0.497025	-0.038960	3.045105
46.000000	200.388350	200.128540	29.424205	12.525040	2.319452	3.147828	-0.248513	0.156670	150.270684	200.014099	1.552185	100.730484	2.172929	0.579863	-0.045702	3.045105
