Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	Torque Est. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
0.000000	0.000000	0.000000	0.000000	5.278060	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.000000	0.000000	0.000000	0.000000	5.278692	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	0.000000	0.000000	0.000000	5.278060	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.000000	0.000000	0.000000	0.000000	5.278692	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.000000	0.000000	0.000000	0.000000	5.278692	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10.000000	0.000000	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11.000000	0.000000	0.000000	0.000000	5.588868	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.000000	2.122066	0.000000	0.000000	5.278376	100.730484	1.408239	100.730484	0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.000000	18.037559	2.145767	0.202234	10.865943	100.730484	2.650802	100.730484	0.002302	14.750821	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
