Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
29.000000	265.938371	247.850403	36.440585	21.173283	5.550117	13.336848	-0.248513	1.342539	277.481559	250.825867	-1.552185	100.730484	-0.931255	-0.248513	0.071304	-1.218032
30.000000	280.901656	265.846222	39.086448	39.662628	5.218767	11.017396	-0.414188	1.155535	304.957363	268.049225	-1.552092	100.730484	-0.931255	-0.248513	0.083611	-1.218032
31.000000	289.063447	282.869324	41.589295	16.998268	6.129980	1.905264	-0.082838	0.205868	298.014216	282.897919	-1.552185	100.813316	-1.552092	-0.414188	0.046869	-1.218032
32.000000	294.504641	288.333862	42.392727	7.157166	3.976203	8.118081	-0.331350	0.756494	203.099840	288.820251	-1.862733	100.730484	-1.241822	-0.331350	0.057915	-1.218032
33.000000	298.585537	294.284790	43.267672	17.594700	3.644853	5.218767	-0.165675	0.384858	207.507874	295.743927	-1.552185	100.813316	-2.173189	-0.579863	0.067936	-1.218032
34.000000	301.986283	298.576324	43.898641	14.016116	3.230665	6.544168	-0.165675	0.745933	194.122748	298.576324	-1.552185	100.730484	-1.552185	-0.497025	0.059384	-1.218032
35.000000	302.666433	301.637634	44.348735	13.419685	3.230665	4.141878	-0.248513	0.284311	184.193800	302.295654	-1.552185	100.813316	-1.862510	-0.497025	0.058869	-1.218032
36.000000	300.625985	302.410095	44.462307	9.841103	2.485127	2.650802	-0.248513	0.215526	165.381244	302.095398	-1.552092	100.730484	-1.862510	-0.497025	0.058475	-1.218032
37.000000	290.423746	300.750702	44.218332	5.367874	2.485127	-6.129980	-0.248513	0.549132	145.221110	300.235718	-2.483495	100.730484	-1.241673	-0.331350	0.047785	-1.218032
38.000000	271.379566	290.479645	42.708214	-8.648242	4.804579	-4.970254	-0.082838	-0.666175	73.539327	287.103638	-2.793932	100.730484	-0.310456	-0.082838	0.064062	-1.218032
39.000000	251.655236	270.767181	39.809959	-10.437533	6.544168	-10.851721	0.082838	0.406194	-5.555959	263.671844	-2.793765	100.730484	-1.862622	-0.497025	0.024942	-1.218032
40.000000	235.331653	251.655563	37.000044	-21.769712	6.544168	3.313503	-0.248513	-0.568815	-1.752065	248.222336	-1.862622	100.730484	-2.173059	-0.497025	0.044440	-1.218032
41.000000	219.688220	235.805496	34.669664	-6.858951	3.479178	-7.124031	-0.331350	-0.144867	24.242945	231.800064	-2.483347	100.730484	-1.552185	-0.414188	0.021288	-1.218032
42.000000	197.243293	221.099838	32.507542	-4.175014	5.384442	-1.159726	-0.165675	-1.036707	32.902920	218.267426	-2.173059	100.730484	-2.173059	-0.579863	0.041746	-1.218032
43.000000	170.717471	197.296127	29.007765	-21.173283	6.958355	-4.638904	-0.165675	-0.804659	-43.235182	193.004593	-1.241748	100.730484	-2.483644	-0.331350	0.020830	-1.218032
44.000000	150.993142	169.172272	24.872812	-10.139318	7.455381	-5.550117	-0.331350	-0.330022	-80.030474	169.315323	-2.173189	100.730484	-1.862733	-0.497025	0.027860	-1.218032
45.000000	142.151201	152.034744	22.353141	1.491076	4.970254	-1.159726	-0.248513	0.095746	9.892956	149.316772	-1.552278	100.730484	-1.552278	-0.331350	0.018089	-1.218032
46.000000	138.750455	142.278656	20.918737	4.175014	1.656751	1.159726	-0.165675	0.056054	70.405419	141.220078	-2.794100	100.730484	-1.241896	-0.331350	0.017885	-1.218032
47.000000	132.629111	139.360413	20.489678	-2.385722	1.905264	-4.141878	-0.248513	0.220446	126.672996	139.417633	-1.552278	100.730484	-2.483495	-0.662701	0.033240	-1.218032
48.000000	125.147469	132.350906	19.459095	10.139318	2.567965	2.816477	-0.331350	-0.153250	92.730930	131.435379	-1.241748	100.730484	-2.794100	-0.745538	0.008108	-1.218032
49.000000	121.066573	126.171104	18.550500	6.858951	3.147828	-4.141878	-0.248513	-0.191873	99.386110	126.171104	-1.241748	100.730484	-2.793765	-0.745538	0.007799	-1.218032
50.000000	121.066573	121.135704	17.810162	-3.280368	2.899315	3.396340	-0.165675	0.152354	108.675772	121.364586	-1.862622	100.813316	-1.241748	-0.331350	0.015919	-1.218032
