Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
0.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	-0.082838	0.000001	0.000000	-0.000000	-0.000019	0.000000	-0.000019	-0.082838	0.000000	0.000000
1.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	-0.000019	-0.082838	0.000000	0.000000
2.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	-0.082838	0.000001	0.000000	-0.000000	-0.000019	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	200.388350	-0.028610	-0.004206	-0.298215	0.000000	-0.082838	-0.082838	0.000000	0.000000	-0.000000	-0.000019	0.000000	-0.000019	-0.082838	0.000000	0.000000
4.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	-0.082838	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	0.000000
5.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	-0.082838	0.000001	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	0.000000
6.000000	200.388350	-0.028610	-0.004206	-0.298215	0.000000	-0.082838	-0.082838	0.000000	0.000000	-0.000000	-0.000019	0.000000	-0.000019	-0.082838	0.000000	0.000000
7.000000	200.388350	0.000000	0.000000	-0.298215	0.000000	-0.082838	-0.082838	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	0.000000
