Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	-0.000019	-0.082838	0.000000	-1.218042
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	-0.000019	-0.082838	0.000000	-1.218042
2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
3.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	-1.218042
4.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	-1.218042
5.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.165675	0.000000	-0.082838	0.000000	-1.218042
6.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.165675	-0.000019	-0.082838	0.000000	-1.218042
8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	-0.000019	-0.082838	0.000000	-1.218042
9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	-0.000019	-0.082838	0.000000	-1.218042
10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	-0.000019	0.000000	0.000000	-1.218042
11.000000	6.990291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	-0.000019	-0.082838	0.000000	-1.218042
12.000000	6.990291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
13.000000	6.990291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
14.000000	6.990291	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	-0.000019	-0.082838	0.000000	-1.218042
15.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
16.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	0.000000	0.000000	-1.218042
17.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.165675	-0.000019	-0.082838	0.000000	-1.218042
18.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	-1.218042
19.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000019	0.082838	0.000000	0.000000	0.000000	-1.218042
20.000000	9.320388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.000000	0.082838	0.000000	-0.082838	0.000000	-1.218042
