Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	TorqueEst. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
27.000000	403.495146	402.631744	59.197549	-9.841103	7.289706	8.946457	-0.414188	0.600669	0.000000	405.349701	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
28.000000	403.495146	402.631744	59.197549	19.085775	3.644853	3.396340	-0.248513	-0.100855	0.000000	402.545898	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
29.000000	403.495146	403.690308	59.353185	6.560735	1.988102	2.153777	-0.248513	0.491284	0.000000	403.776154	0.000000	0.165675	-0.000019	-0.082838	0.000001	0.000000
30.000000	403.495146	403.461426	59.319534	9.841103	2.153777	2.567965	-0.165675	0.365366	0.000000	403.575867	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
31.000000	403.495146	403.490051	59.323742	8.946457	2.070939	2.485127	-0.165675	0.365417	0.000000	403.375610	-0.000019	0.248513	0.000000	0.000000	0.000001	0.000000
32.000000	403.495146	403.490051	59.323742	8.946457	1.988102	2.485127	-0.165675	0.403133	0.000000	403.404205	0.000000	0.165675	0.000000	-0.082838	0.000001	0.000000
33.000000	403.495146	403.404205	59.311121	9.542888	2.070939	2.650802	-0.165675	0.352867	0.000000	403.547272	0.000000	0.248513	0.000000	0.000000	0.000001	0.000000
34.000000	403.495146	403.461426	59.319534	8.946457	1.988102	2.485127	-0.248513	0.377964	0.000000	403.490051	-0.000037	0.165675	0.000000	0.000000	0.000000	0.000000
35.000000	403.495146	403.518646	59.327947	8.051811	1.988102	2.567965	-0.248513	0.390508	0.000000	403.461426	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
36.000000	403.495146	403.490051	59.323742	8.648242	1.988102	2.402289	-0.248513	0.377911	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
37.000000	403.495146	403.490051	59.323742	8.946457	1.988102	2.485127	-0.165675	0.390563	0.000000	403.633087	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
38.000000	403.495146	403.461426	59.319534	8.648242	1.988102	2.567965	-0.248513	0.377991	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
39.000000	403.495146	403.461426	59.319534	8.648242	2.070939	2.567965	-0.165675	0.378098	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
40.000000	403.495146	403.490051	59.323742	9.542888	2.070939	2.402289	-0.248513	0.365443	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
41.000000	403.495146	403.432831	59.315330	9.244673	1.988102	2.567965	-0.165675	0.352792	0.000000	403.404205	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
42.000000	403.495146	403.518646	59.327947	8.946457	1.988102	2.319452	-0.248513	0.352817	0.000000	403.346985	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
43.000000	403.495146	403.518646	59.327947	8.350027	1.905264	2.319452	-0.165675	0.390480	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
44.000000	403.495146	403.461426	59.319534	9.244673	1.988102	2.485127	-0.165675	0.378072	0.000000	403.604492	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
45.000000	403.495146	403.432831	59.315330	9.244673	1.905264	2.485127	-0.248513	0.378179	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
46.000000	403.495146	403.490051	59.323742	8.648242	1.988102	2.402289	-0.248513	0.377991	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
47.000000	403.495146	403.461426	59.319534	8.946457	1.988102	2.485127	-0.165675	0.378018	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
48.000000	403.495146	403.461426	59.319534	9.542888	1.988102	2.402289	-0.165675	0.365521	0.000000	403.604492	-0.000019	0.165675	0.000019	0.082838	-0.000001	0.000000
49.000000	403.495146	403.518646	59.327947	8.946457	1.905264	2.485127	-0.165675	0.377991	0.000000	403.604492	-0.000019	0.165675	0.000019	-0.165675	0.000002	0.000000
50.000000	403.495146	403.461426	59.319534	8.648242	1.905264	2.485127	-0.165675	0.378125	0.000000	403.461426	-0.000037	0.248513	-0.000019	-0.082838	0.000001	0.000000
51.000000	403.495146	403.432831	59.315330	8.946457	1.905264	2.485127	-0.165675	0.352792	0.000000	403.490051	-0.000037	0.165675	-0.000019	-0.082838	0.000001	0.000000
52.000000	403.495146	403.432831	59.315330	9.244673	1.988102	2.485127	-0.248513	0.378179	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
53.000000	403.495146	403.490051	59.323742	8.648242	1.988102	2.567965	-0.248513	0.365443	0.000000	403.375610	-0.000019	0.248513	0.000000	0.000000	0.000002	0.000000
54.000000	403.495146	403.490051	59.323742	8.350027	1.905264	2.319452	-0.165675	0.377884	0.000000	403.404205	0.000000	0.165675	0.000000	-0.165675	0.000002	0.000000
55.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.567965	-0.165675	0.390563	0.000000	403.633087	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
56.000000	403.495146	403.461426	59.319534	9.244673	1.988102	2.567965	-0.248513	0.365495	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
57.000000	403.495146	403.518646	59.327947	8.350027	1.905264	2.485127	-0.248513	0.378018	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000002	0.000000
58.000000	403.495146	403.490051	59.323742	8.648242	1.905264	2.402289	-0.248513	0.390646	0.000000	403.633087	-0.000037	0.165675	-0.000019	-0.082838	0.000001	0.000000
59.000000	403.495146	403.461426	59.319534	9.244673	1.905264	2.319452	-0.165675	0.365314	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
60.000000	403.495146	403.490051	59.323742	8.946457	1.905264	2.402289	-0.165675	0.365366	0.000000	403.346985	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
61.000000	403.495146	403.490051	59.323742	8.350027	1.988102	2.567965	-0.248513	0.390785	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
62.000000	403.495146	403.490051	59.323742	9.244673	1.905264	2.402289	-0.165675	0.365417	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
63.000000	403.495146	403.461426	59.319534	8.648242	1.905264	2.485127	-0.248513	0.378018	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
64.000000	403.495146	403.490051	59.323742	8.946457	1.905264	2.402289	-0.248513	0.365469	0.000000	403.375610	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
65.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.248513	0.377938	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
66.000000	403.495146	403.490051	59.323742	8.946457	1.905264	2.319452	-0.248513	0.377884	0.000000	403.633087	-0.000037	0.165675	-0.000019	-0.082838	0.000001	0.000000
67.000000	403.495146	403.518646	59.327947	8.648242	1.822426	2.402289	-0.165675	0.378045	0.000000	403.575867	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
68.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.248513	0.378018	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
69.000000	403.495146	403.490051	59.323742	8.946457	1.905264	2.485127	-0.165675	0.365391	0.000000	403.575867	-0.000037	0.165675	-0.000037	-0.165675	0.000002	0.000000
70.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.165675	0.365391	0.000000	403.661713	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
71.000000	403.495146	403.461426	59.319534	8.648242	1.905264	2.567965	-0.248513	0.390619	0.000000	403.375610	-0.000019	0.165675	-0.000019	-0.082838	0.000002	0.000000
72.000000	403.495146	403.490051	59.323742	8.350027	1.822426	2.485127	-0.248513	0.378152	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
73.000000	403.495146	403.432831	59.315330	8.946457	1.822426	2.567965	-0.165675	0.365547	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
74.000000	403.495146	403.404205	59.311121	9.244673	1.905264	2.567965	-0.248513	0.327662	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
75.000000	403.495146	403.432831	59.315330	9.244673	1.905264	2.485127	-0.248513	0.352792	0.000000	403.346985	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
76.000000	403.495146	403.490051	59.323742	8.350027	1.905264	2.485127	-0.165675	0.390702	0.000000	403.661713	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
77.000000	403.495146	403.461426	59.319534	8.946457	1.905264	2.402289	-0.165675	0.365469	0.000000	403.633087	-0.000019	0.248513	0.000000	0.000000	0.000001	0.000000
78.000000	403.495146	403.518646	59.327947	8.946457	1.905264	2.485127	-0.165675	0.378045	0.000000	403.604492	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
79.000000	403.495146	403.490051	59.323742	8.648242	1.905264	2.485127	-0.165675	0.377938	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
80.000000	403.495146	403.518646	59.327947	8.648242	1.822426	2.319452	-0.165675	0.377991	0.000000	403.547272	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
81.000000	403.495146	403.432831	59.315330	9.244673	1.905264	2.567965	-0.248513	0.365417	0.000000	403.432831	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
82.000000	403.495146	403.461426	59.319534	8.648242	1.905264	2.567965	-0.165675	0.365469	0.000000	403.375610	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
83.000000	403.495146	403.490051	59.323742	8.648242	1.905264	2.402289	-0.248513	0.377964	0.000000	403.375610	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
84.000000	403.495146	403.432831	59.315330	8.946457	1.905264	2.485127	-0.165675	0.365366	0.000000	403.604492	0.000000	0.248513	0.000000	-0.082838	0.000001	0.000000
85.000000	403.495146	403.432831	59.315330	9.244673	1.905264	2.485127	-0.165675	0.352767	0.000000	403.490051	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
86.000000	403.495146	403.461426	59.319534	9.244673	1.822426	2.402289	-0.248513	0.365521	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
87.000000	403.495146	403.490051	59.323742	8.350027	1.822426	2.319452	-0.165675	0.377938	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
88.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.485127	-0.165675	0.390591	0.000000	403.661713	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
89.000000	403.495146	403.461426	59.319534	9.542888	1.905264	2.402289	-0.248513	0.352742	0.000000	403.547272	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
90.000000	403.495146	403.518646	59.327947	8.350027	1.822426	2.402289	-0.248513	0.378072	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
91.000000	403.495146	403.490051	59.323742	8.946457	1.822426	2.319452	-0.248513	0.365417	0.000000	403.518646	-0.000019	0.165675	-0.000037	-0.165675	0.000002	0.000000
92.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.319452	-0.165675	0.390591	0.000000	403.633087	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
93.000000	403.495146	403.461426	59.319534	9.244673	1.822426	2.402289	-0.165675	0.340168	0.000000	403.318390	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
94.000000	403.495146	403.490051	59.323742	8.350027	1.822426	2.485127	-0.248513	0.378072	0.000000	403.375610	-0.000019	0.165675	-0.000037	-0.165675	0.000002	0.000000
95.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.165675	0.377964	0.000000	403.633087	-0.000019	0.165675	-0.000019	-0.165675	0.000002	0.000000
96.000000	403.495146	403.432831	59.315330	9.244673	1.905264	2.319452	-0.165675	0.340096	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000002	0.000000
97.000000	403.495146	403.547272	59.332155	8.051811	1.739589	2.567965	-0.248513	0.378125	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
98.000000	403.495146	403.461426	59.319534	8.946457	1.822426	2.485127	-0.248513	0.378098	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
99.000000	403.495146	403.490051	59.323742	9.542888	1.822426	2.236614	-0.248513	0.365288	0.000000	403.575867	-0.000019	0.248513	-0.000037	-0.165675	0.000001	0.000000
100.000000	403.495146	403.518646	59.327947	8.051811	1.822426	2.402289	-0.248513	0.378045	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
101.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.485127	-0.165675	0.365547	0.000000	403.404205	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
102.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.402289	-0.165675	0.365314	0.000000	403.518646	0.000000	0.165675	-0.000019	-0.082838	0.000001	0.000000
103.000000	403.495146	403.461426	59.319534	8.946457	1.822426	2.319452	-0.248513	0.352717	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
104.000000	403.495146	403.432831	59.315330	8.946457	1.822426	2.567965	-0.248513	0.390729	0.000000	403.375610	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
105.000000	403.495146	403.490051	59.323742	8.051811	1.739589	2.236614	-0.165675	0.365288	0.000000	403.375610	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
106.000000	403.495146	403.490051	59.323742	8.051811	1.739589	2.319452	-0.248513	0.352742	0.000000	403.661713	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
107.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.402289	-0.165675	0.352767	0.000000	403.547272	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
108.000000	403.495146	403.490051	59.323742	8.648242	1.739589	2.402289	-0.165675	0.378098	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
109.000000	403.495146	403.518646	59.327947	8.946457	1.739589	2.236614	-0.165675	0.365366	0.000000	403.547272	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
110.000000	403.495146	403.432831	59.315330	9.542888	1.822426	2.402289	-0.248513	0.352767	0.000000	403.575867	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
111.000000	403.495146	403.518646	59.327947	8.648242	1.822426	2.319452	-0.165675	0.365366	0.000000	403.346985	-0.000019	0.165675	-0.000019	0.000000	0.000000	0.000000
112.000000	403.495146	403.547272	59.332155	8.051811	1.822426	2.236614	-0.165675	0.340071	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
113.000000	403.495146	403.518646	59.327947	8.350027	1.739589	2.319452	-0.248513	0.390508	0.000000	403.604492	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
114.000000	403.495146	403.432831	59.315330	8.946457	1.822426	2.567965	-0.248513	0.352842	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
115.000000	403.495146	403.490051	59.323742	8.051811	1.739589	2.236614	-0.165675	0.365391	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
116.000000	403.495146	403.461426	59.319534	8.946457	1.739589	2.402289	-0.165675	0.365391	0.000000	403.604492	0.000000	0.165675	0.000000	-0.082838	0.000001	0.000000
117.000000	403.495146	403.461426	59.319534	8.946457	1.739589	2.319452	-0.165675	0.352867	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
118.000000	403.495146	403.461426	59.319534	9.542888	1.822426	2.650802	-0.248513	0.365547	0.000000	403.547272	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
119.000000	403.495146	403.518646	59.327947	8.051811	1.739589	2.485127	-0.165675	0.390702	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
120.000000	403.495146	403.432831	59.315330	9.244673	1.739589	2.485127	-0.248513	0.378045	0.000000	403.518646	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
121.000000	403.495146	403.461426	59.319534	8.946457	1.822426	2.485127	-0.165675	0.365443	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
122.000000	403.495146	403.490051	59.323742	8.350027	1.739589	2.402289	-0.248513	0.377938	0.000000	403.375610	0.000000	0.165675	-0.000019	-0.082838	0.000001	0.000000
123.000000	403.495146	403.490051	59.323742	8.051811	1.822426	2.485127	-0.248513	0.378098	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
124.000000	403.495146	403.432831	59.315330	8.648242	1.739589	2.319452	-0.165675	0.365391	0.000000	403.575867	-0.000019	0.165675	-0.000019	0.000000	0.000000	0.000000
125.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.402289	-0.165675	0.378045	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
126.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.319452	-0.248513	0.365340	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
127.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.165675	0.378018	0.000000	403.604492	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
128.000000	403.495146	403.461426	59.319534	9.542888	1.905264	2.319452	-0.165675	0.352917	0.000000	403.575867	-0.000037	0.165675	-0.000019	-0.082838	0.000001	0.000000
129.000000	403.495146	403.490051	59.323742	8.648242	1.822426	2.402289	-0.165675	0.365443	0.000000	403.346985	-0.000019	0.165675	-0.000019	-0.082838	0.000000	0.000000
130.000000	403.495146	403.518646	59.327947	8.946457	1.822426	2.485127	-0.248513	0.390729	0.000000	403.490051	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
131.000000	403.495146	403.432831	59.315330	8.350027	1.739589	2.402289	-0.165675	0.390646	0.000000	403.547272	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
132.000000	403.495146	403.461426	59.319534	8.946457	1.822426	2.485127	-0.248513	0.352817	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
133.000000	403.495146	403.461426	59.319534	9.542888	1.822426	2.402289	-0.248513	0.365547	0.000000	403.404205	-0.000019	0.165675	-0.000019	-0.082838	0.000000	0.000000
134.000000	403.495146	403.461426	59.319534	8.350027	1.739589	2.402289	-0.248513	0.365443	0.000000	403.375610	-0.000019	0.165675	-0.000037	-0.165675	0.000001	0.000000
135.000000	403.495146	403.490051	59.323742	8.350027	1.739589	2.567965	-0.165675	0.365573	0.000000	403.633087	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
136.000000	403.495146	403.461426	59.319534	8.946457	1.739589	2.319452	-0.248513	0.352692	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
137.000000	403.495146	403.490051	59.323742	8.946457	1.739589	2.567965	-0.248513	0.390757	0.000000	403.518646	-0.000019	0.248513	-0.000019	0.000000	0.000000	0.000000
138.000000	403.495146	403.490051	59.323742	9.244673	1.822426	2.319452	-0.248513	0.352867	0.000000	403.547272	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
139.000000	403.495146	403.490051	59.323742	8.946457	1.739589	2.319452	-0.248513	0.340120	0.000000	403.661713	0.000000	0.165675	0.000000	-0.082838	0.000001	0.000000
140.000000	403.495146	403.518646	59.327947	8.051811	1.739589	2.402289	-0.165675	0.365391	0.000000	403.404205	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
141.000000	403.495146	403.461426	59.319534	8.350027	1.656751	2.319452	-0.165675	0.352742	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
142.000000	403.495146	403.432831	59.315330	8.648242	1.739589	2.319452	-0.248513	0.352742	0.000000	403.518646	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
143.000000	403.495146	403.461426	59.319534	8.350027	1.739589	2.402289	-0.248513	0.365366	0.000000	403.461426	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
144.000000	403.495146	403.490051	59.323742	8.648242	1.739589	2.402289	-0.165675	0.390619	0.000000	403.375610	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
145.000000	403.495146	403.490051	59.323742	8.648242	1.739589	2.319452	-0.165675	0.377938	0.000000	403.633087	-0.000019	0.248513	-0.000019	-0.082838	0.000001	0.000000
146.000000	403.495146	403.461426	59.319534	8.648242	1.822426	2.319452	-0.248513	0.352792	0.000000	403.633087	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
147.000000	403.495146	403.404205	59.311121	8.946457	1.822426	2.567965	-0.248513	0.352817	0.000000	403.547272	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
148.000000	403.495146	403.490051	59.323742	8.946457	1.822426	2.402289	-0.248513	0.365521	0.000000	403.490051	-0.000019	0.248513	0.000000	0.000000	0.000001	0.000000
149.000000	403.495146	403.490051	59.323742	8.946457	1.822426	2.319452	-0.165675	0.377964	0.000000	403.575867	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
150.000000	403.495146	403.461426	59.319534	8.946457	1.739589	2.485127	-0.165675	0.365417	0.000000	403.633087	-0.000019	0.165675	0.000000	0.000000	0.000000	0.000000
151.000000	403.495146	403.490051	59.323742	8.648242	1.739589	2.485127	-0.248513	0.378018	0.000000	403.346985	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
152.000000	403.495146	403.461426	59.319534	8.051811	1.739589	2.236614	-0.165675	0.365262	0.000000	403.432831	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
153.000000	403.495146	403.461426	59.319534	8.350027	1.656751	2.319452	-0.165675	0.377884	0.000000	403.575867	-0.000019	0.165675	-0.000019	-0.082838	0.000001	0.000000
