Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	Torque Est. 	I           	I_q         	I_d         	Power   	Torque SetPoints
68.400002	116.607515	117.101662	11.036572	5.069659	0.165675	0.994051	-0.165675	0.058626	Inf
68.500000	116.183102	116.729729	11.001518	4.175014	0.082838	1.159726	-0.248513	0.054640	Inf
68.599998	115.758688	116.329185	10.963767	4.771444	0.082838	0.994051	-0.165675	0.061713	Inf
68.699997	115.334275	115.900032	10.923321	4.771444	0.082838	0.994051	-0.165675	0.065102	Inf
68.800003	114.909862	115.385048	10.874785	5.367874	0.082838	0.911213	-0.248513	0.064925	Inf
68.900002	114.485449	114.955894	10.834338	5.367874	0.082838	0.911213	-0.165675	0.061105	Inf
69.000000	114.061036	114.555351	10.796587	5.069659	0.000000	0.911213	-0.165675	0.057296	Inf
69.099998	113.636623	114.183418	10.761534	4.771444	0.082838	0.994051	-0.248513	0.057025	Inf
69.199997	113.212209	113.754265	10.721087	5.367874	0.082838	0.745538	-0.165675	0.067428	Inf
69.300003	112.787796	113.210670	10.669854	6.560735	0.082838	0.497025	-0.165675	0.070888	Inf
69.400002	112.363383	112.810127	10.632104	5.367874	0.082838	0.828376	-0.165675	0.056439	Inf
69.500000	111.938970	112.466805	10.599747	4.771444	0.082838	0.828376	-0.248513	0.063172	Inf
69.599998	111.514557	112.009041	10.556603	5.964305	0.082838	0.579863	-0.165675	0.069977	Inf
69.699997	111.090144	111.865990	10.543121	6.262520	0.082838	0.579863	-0.165675	0.062882	Inf
69.800003	110.665731	111.351006	10.494585	4.473228	0.165675	0.911213	-0.248513	0.062432	Inf
69.900002	110.241317	110.721581	10.435263	4.771444	0.000000	1.076888	-0.165675	0.044985	Inf
70.000000	109.816904	110.321037	10.397513	4.771444	0.082838	0.828376	-0.165675	0.055123	Inf
70.099998	109.392491	109.891884	10.357066	5.367874	0.082838	0.745538	-0.165675	0.058386	Inf
70.199997	108.968078	109.577171	10.327405	4.473228	0.082838	0.994051	-0.165675	0.054652	Inf
70.300003	108.543665	109.033577	10.276173	5.666090	0.082838	0.662701	-0.165675	0.050888	Inf
70.400002	108.119252	108.861916	10.259994	4.473228	0.082838	0.994051	-0.165675	0.057505	Inf
70.500000	107.694838	108.547203	10.230333	2.683937	0.165675	1.159726	-0.165675	0.057111	Inf
70.599998	107.270425	108.232491	10.200672	1.491076	0.331350	1.325401	-0.165675	0.053365	Inf
70.699997	106.846012	107.889168	10.168315	0.000000	0.414188	1.739589	-0.248513	-0.003358	Inf
70.800003	106.421599	107.402794	10.122475	0.298215	0.414188	1.739589	-0.248513	0.036354	Inf
70.900002	105.997186	107.088081	10.092814	-0.596430	0.497025	2.070939	-0.248513	0.003342	Inf
71.000000	105.572773	106.515877	10.038885	-0.298215	0.331350	1.905264	-0.165675	0.013298	Inf
71.099998	105.148360	106.000893	9.990349	2.683937	0.248513	1.822426	-0.248513	0.009915	Inf
71.199997	104.723946	105.543129	9.947206	1.789291	0.248513	1.491076	-0.248513	0.035922	Inf
71.300003	104.299533	105.257027	9.920241	0.596430	0.165675	1.905264	-0.248513	0.084883	Inf
71.400002	103.875120	104.684822	9.866312	4.473228	0.414188	0.745538	-0.165675	0.071176	Inf
71.500000	103.450707	103.883736	9.790811	8.051811	0.414188	0.000000	-0.165675	0.087714	Inf
71.599998	103.026294	103.397362	9.744972	5.964305	0.248513	0.745538	-0.165675	0.048730	Inf
71.699997	102.601881	103.197090	9.726097	5.069659	0.082838	0.745538	-0.248513	0.054787	Inf
71.800003	102.177467	102.882378	9.696436	3.280368	0.000000	1.242563	-0.248513	0.038373	Inf
71.900002	101.753054	102.510445	9.661382	3.280368	0.082838	0.994051	-0.165675	0.050849	Inf
72.000000	101.328641	101.909630	9.604756	5.666090	0.082838	0.497025	-0.165675	0.073013	Inf
72.099998	100.904228	101.308815	9.548131	6.560735	0.165675	0.497025	-0.165675	0.060332	Inf
72.199997	100.479815	100.994102	9.518470	4.473228	0.082838	0.994051	-0.165675	0.044205	Inf
72.300003	100.055402	100.650780	9.486113	3.578583	0.000000	1.076888	-0.165675	0.047028	Inf
72.400002	99.630988	100.107185	9.434880	5.964305	0.082838	0.414188	-0.165675	0.062543	Inf
72.500000	99.206575	99.678032	9.394433	5.666090	0.082838	0.497025	-0.248513	0.053010	Inf
72.599998	98.782162	99.306099	9.359379	4.771444	0.000000	0.828376	-0.165675	0.046572	Inf
72.699997	98.357749	98.848335	9.316236	5.069659	0.082838	0.745538	-0.165675	0.049448	Inf
72.800003	97.933336	98.476402	9.281182	4.771444	0.000000	0.911213	-0.248513	0.046116	Inf
72.900002	97.508923	98.075859	9.243432	4.473228	0.000000	0.828376	-0.165675	0.051992	Inf
73.000000	97.084510	97.589485	9.197592	5.367874	0.082838	0.579863	-0.165675	0.054889	Inf
73.099998	96.660096	97.188942	9.159842	5.069659	0.082838	0.745538	-0.165675	0.048533	Inf
73.199997	96.235683	96.988670	9.140967	3.280368	0.082838	1.076888	-0.248513	0.048390	Inf
73.300003	95.811270	96.302025	9.076252	5.069659	0.082838	0.662701	-0.165675	0.048190	Inf
73.400002	95.386857	95.901482	9.038502	4.771444	0.082838	0.911213	-0.165675	0.041904	Inf
73.500000	94.962444	95.443718	8.995358	5.069659	0.000000	0.662701	-0.165675	0.050701	Inf
73.599998	94.538031	95.014565	8.954912	5.069659	0.082838	0.662701	-0.248513	0.047518	Inf
73.699997	94.113617	94.814293	8.936037	4.175014	0.082838	0.828376	-0.165675	0.038481	Inf
73.800003	93.689204	94.184868	8.876715	4.473228	0.000000	0.828376	-0.248513	0.038283	Inf
73.900002	93.264791	93.812935	8.841661	4.473228	0.000000	0.828376	-0.248513	0.043838	Inf
74.000000	92.840378	93.297951	8.793125	5.666090	0.082838	0.497025	-0.165675	0.055426	Inf
74.099998	92.415965	93.183510	8.782339	3.876798	0.082838	0.911213	-0.165675	0.046260	Inf
74.199997	91.991552	92.868797	8.752678	2.087507	0.082838	1.242563	-0.248513	0.042954	Inf
74.300003	91.567139	92.611305	8.728410	0.298215	0.248513	1.656751	-0.165675	0.028439	Inf
74.400002	91.142725	92.239372	8.693356	-1.192861	0.414188	1.988102	-0.248513	0.019789	Inf
74.500000	90.718312	91.838829	8.655606	-2.087507	0.497025	2.319452	-0.248513	0.005620	Inf
74.599998	90.293899	91.180794	8.593587	3.876798	0.911213	0.579863	-0.165675	0.072780	Inf
74.699997	89.869486	90.122215	8.493819	10.437533	0.911213	-0.745538	-0.165675	0.090605	Inf
74.800003	89.445073	90.208046	8.501908	6.560735	0.828376	-0.165675	-0.165675	0.078154	Inf
74.900002	89.020660	89.378349	8.423711	8.051811	0.414188	-0.248513	-0.165675	0.073059	Inf
75.000000	88.596246	88.949196	8.383264	5.666090	0.248513	0.828376	-0.248513	0.033569	Inf
75.099998	88.171833	88.777534	8.367086	2.385722	0.082838	1.325401	-0.248513	0.024872	Inf
75.199997	87.747420	88.376991	8.329335	4.473228	0.082838	0.579863	-0.165675	0.049454	Inf
75.300003	87.323007	87.776176	8.272710	6.262520	0.082838	0.248513	-0.165675	0.055002	Inf
75.400002	86.898594	87.404243	8.237656	4.473228	0.082838	0.911213	-0.248513	0.030094	Inf
75.500000	86.474181	87.146751	8.213388	2.683937	0.082838	1.076888	-0.248513	0.032497	Inf
75.599998	86.049767	86.574547	8.159459	5.367874	0.082838	0.414188	-0.165675	0.051284	Inf
75.699997	85.625354	86.002342	8.105530	6.262520	0.082838	0.331350	-0.165675	0.048617	Inf
75.800003	85.200941	85.630409	8.070476	4.771444	0.000000	0.828376	-0.248513	0.032240	Inf
75.900002	84.776528	85.287086	8.038119	3.876798	0.082838	0.994051	-0.248513	0.031940	Inf
76.000000	84.352115	85.115425	8.021940	2.683937	0.082838	1.076888	-0.165675	0.031650	Inf
76.099998	83.927702	84.257118	7.941046	5.964305	0.082838	0.497025	-0.165675	0.042400	Inf
76.199997	83.503289	83.999626	7.916778	3.578583	0.000000	1.076888	-0.248513	0.028875	Inf
76.300003	83.078875	83.684914	7.887117	3.578583	0.000000	0.828376	-0.165675	0.039080	Inf
76.400002	82.654462	83.198540	7.841278	5.069659	0.000000	0.497025	-0.165675	0.044154	Inf
76.500000	82.230049	82.969658	7.819706	4.175014	0.082838	0.745538	-0.165675	0.046301	Inf
76.599998	81.805636	82.340233	7.760384	5.367874	0.000000	0.414188	-0.165675	0.043759	Inf
76.699997	81.381223	81.996910	7.728027	3.280368	0.000000	1.076888	-0.165675	0.025535	Inf
76.800003	80.956810	81.567757	7.687580	3.876798	0.082838	0.745538	-0.165675	0.040571	Inf
76.900002	80.532396	80.966942	7.630954	5.666090	0.082838	0.994051	-0.248513	0.035212	Inf
77.000000	80.107983	80.595009	7.595901	6.262520	0.082838	1.325401	-0.165675	0.029892	Inf
77.099998	79.683570	80.366127	7.574329	5.367874	0.165675	0.248513	-0.165675	0.057334	Inf
77.199997	79.259157	79.479210	7.490739	8.051811	0.331350	0.579863	-0.165675	0.049284	Inf
77.300003	78.834744	79.250328	7.469167	7.753596	0.331350	1.408239	-0.248513	0.029281	Inf
77.400002	78.410331	79.021446	7.447596	6.560735	0.497025	-0.165675	-0.165675	0.068697	Inf
77.500000	77.985918	78.935616	7.439506	2.982152	0.579863	0.497025	-0.248513	0.055711	Inf
77.599998	77.561504	78.649513	7.412542	0.596430	0.662701	1.242563	-0.248513	-0.017037	Inf
77.699997	77.137091	78.248970	7.374792	-1.192861	0.497025	2.816477	-0.248513	0.030919	Inf
77.800003	76.712678	77.905647	7.342434	-2.087507	0.911213	1.822426	-0.248513	0.014136	Inf
77.900002	76.288265	76.932899	7.250755	7.753596	1.242563	-0.579863	-0.165675	0.087869	Inf
78.000000	75.863852	77.047340	7.261541	0.894646	1.325401	0.662701	-0.248513	0.084652	Inf
78.099998	75.439439	75.845711	7.148290	10.437533	1.242563	-0.911213	-0.165675	0.090108	Inf
78.199997	75.015025	74.958794	7.064700	10.437533	0.994051	-0.662701	-0.165675	0.052817	Inf
78.300003	74.590612	74.958794	7.064700	8.946457	0.828376	-0.497025	-0.165675	-0.004735	Inf
78.400002	74.166199	74.615471	7.032342	3.876798	0.331350	1.159726	-0.248513	0.014078	Inf
78.500000	73.741786	74.586861	7.029646	0.298215	0.165675	1.491076	-0.165675	0.016061	Inf
78.599998	73.317373	74.043266	6.978413	4.175014	0.248513	0.414188	-0.165675	0.052525	Inf
78.699997	72.892960	73.184959	6.897520	8.051811	0.331350	-0.331350	-0.165675	0.055302	Inf
78.800003	72.468546	73.156349	6.894823	5.666090	0.248513	0.497025	-0.165675	0.056802	Inf
78.900002	72.044133	72.555534	6.838198	5.367874	0.082838	0.497025	-0.248513	0.011334	Inf
79.000000	71.619720	72.240822	6.808537	2.982152	0.000000	0.745538	-0.165675	0.033653	Inf
79.099998	71.195307	71.697227	6.757304	5.367874	0.082838	0.248513	-0.165675	0.042593	Inf
79.199997	70.770894	71.496956	6.738429	4.175014	0.082838	0.414188	-0.165675	0.031359	Inf
79.300003	70.346481	70.838921	6.676411	3.280368	0.000000	1.076888	-0.165675	0.015517	Inf
79.400002	69.922068	70.610039	6.654839	2.683937	0.000000	0.994051	-0.165675	0.026247	Inf
79.500000	69.497654	70.037834	6.600910	5.367874	0.082838	0.082838	-0.165675	0.045875	Inf
79.599998	69.073241	69.494240	6.549678	5.666090	0.082838	0.331350	-0.165675	0.032795	Inf
79.699997	68.648828	69.179527	6.520017	3.280368	0.000000	1.076888	-0.248513	0.019428	Inf
79.800003	68.224415	68.778984	6.482267	3.876798	0.082838	0.579863	-0.165675	0.032111	Inf
79.900002	67.800002	68.292610	6.436427	5.069659	0.000000	0.414188	-0.248513	0.034181	Inf
80.000000	67.375589	68.092339	6.417552	3.876798	0.082838	0.497025	-0.165675	0.035892	Inf
80.099998	66.951175	67.806236	6.390587	2.385722	0.082838	0.828376	-0.165675	0.040250	Inf
80.199997	66.526762	66.862099	6.301604	4.771444	0.082838	0.662701	-0.248513	0.021086	Inf
80.300003	66.102349	66.719048	6.288122	2.087507	0.000000	1.159726	-0.248513	0.014522	Inf
80.400002	65.677936	66.261284	6.244979	3.876798	0.082838	0.497025	-0.165675	0.034965	Inf
80.500000	65.253523	66.146843	6.234193	1.789291	0.082838	0.911213	-0.165675	0.028419	Inf
80.599998	64.829110	65.860741	6.207229	-0.298215	0.165675	1.325401	-0.165675	0.020058	Inf
80.699997	64.404697	65.546028	6.177568	-2.385722	0.414188	1.905264	-0.248513	0.000000	Inf
80.800003	63.980283	65.317146	6.155996	-5.666090	0.828376	2.899315	-0.248513	-0.019603	Inf
80.900002	63.555870	64.773552	6.104763	-5.964305	0.994051	3.562015	-0.331350	-0.039188	Inf
81.000000	63.131457	64.401619	6.069710	0.000000	1.905264	0.497025	-0.248513	0.049759	Inf
81.099998	62.707044	62.942501	5.932191	13.419685	1.822426	-2.236614	-0.165675	0.099354	Inf
81.199997	62.282631	61.941143	5.837815	11.928610	1.656751	-1.159726	-0.165675	0.042479	Inf
81.300003	61.858218	61.941143	5.837815	11.928610	1.325401	-1.573914	-0.165675	0.067712	Inf
81.400002	61.433804	61.597820	5.805458	4.771444	0.994051	0.911213	-0.165675	0.005929	Inf
81.500000	61.009391	61.826702	5.827029	-2.385722	0.662701	3.064990	-0.248513	-0.028600	Inf
81.599998	60.584978	61.740871	5.818940	-1.789291	1.242563	1.325401	-0.248513	0.022140	Inf
81.699997	60.160565	60.625072	5.713778	10.437533	1.408239	-1.573914	-0.165675	0.092113	Inf
81.800003	59.736152	59.480663	5.605920	13.121470	1.491076	-1.573914	-0.165675	0.056200	Inf
81.900002	59.311739	59.452053	5.603224	3.876798	1.242563	1.491076	-0.165675	-0.011526	Inf
82.000000	58.887325	59.881207	5.643671	-4.473228	0.994051	3.230665	-0.165675	-0.029349	Inf
82.099998	58.462912	59.709545	5.627492	-2.087507	1.408239	1.076888	-0.248513	0.033561	Inf
82.199997	58.038499	58.393475	5.503455	11.630394	1.656751	-1.739589	-0.165675	0.085750	Inf
82.300003	57.614086	57.392117	5.409080	12.226825	1.491076	-1.491076	-0.165675	0.045095	Inf
82.400002	57.189673	57.620998	5.430651	0.298215	1.076888	2.402289	-0.165675	-0.016509	Inf
82.500000	56.765260	58.021542	5.468401	-6.262520	1.076888	3.230665	-0.331350	-0.024179	Inf
82.599998	56.340847	57.334896	5.403687	3.280368	1.656751	0.000000	-0.165675	0.053235	Inf
82.699997	55.916433	55.961605	5.274257	14.612547	1.656751	-2.236614	-0.165675	0.082076	Inf
82.800003	55.492020	55.217739	5.204149	10.735748	1.491076	-0.828376	-0.248513	0.032631	Inf
82.900002	55.067607	55.532452	5.233810	0.596430	1.076888	2.567965	-0.165675	-0.026496	Inf
83.000000	54.643194	55.961605	5.274257	-6.262520	1.159726	3.064990	-0.248513	-0.020017	Inf
83.099998	54.218781	55.160519	5.198756	3.876798	1.573914	-0.331350	-0.165675	0.061356	Inf
83.199997	53.794368	53.758617	5.066630	14.016116	1.491076	-2.153777	-0.165675	0.069155	Inf
83.300003	53.369954	53.215023	5.015398	10.139318	1.325401	-0.082838	-0.165675	0.012271	Inf
83.400002	52.945541	52.814480	4.977647	10.437533	1.325401	-0.828376	-0.165675	0.027733	Inf
83.500000	52.521128	53.157803	5.010005	-1.192861	0.994051	2.899315	-0.165675	-0.028373	Inf
83.599998	52.096715	53.443905	5.036969	-5.367874	1.242563	2.070939	-0.248513	0.004709	Inf
83.699997	51.672302	53.215023	5.015398	-7.157166	1.408239	2.733640	-0.248513	-0.026618	Inf
83.800003	51.247889	52.700039	4.966862	-8.051811	1.573914	2.236614	-0.165675	-0.029994	Inf
83.900002	50.823475	52.299496	4.929111	3.578583	1.822426	1.822426	-0.165675	-0.028160	Inf
84.000000	50.399062	50.497051	4.759235	4.771444	1.573914	1.159726	-0.165675	0.066121	Inf
84.099998	49.974649	49.867626	4.699913	9.244673	1.656751	-1.325401	-0.165675	0.068679	Inf
84.199997	49.550236	50.582882	4.767324	4.175014	1.739589	-0.331350	-0.248513	-0.030342	Inf
84.300003	49.125823	50.411221	4.751146	-5.964305	1.242563	3.727690	-0.248513	-0.035387	Inf
84.400002	48.701410	50.153728	4.726878	-4.175014	1.739589	1.491076	-0.248513	0.021738	Inf
84.500000	48.276997	49.982067	4.710699	-7.455381	2.153777	2.236614	-0.331350	0.001436	Inf
84.599998	47.852583	48.723217	4.592055	6.560735	2.070939	-0.911213	-0.165675	0.064512	Inf
84.699997	47.428170	47.206875	4.449143	14.910762	1.822426	-2.402289	-0.165675	0.054506	Inf
84.800003	47.003757	47.235485	4.451840	12.226825	1.739589	-1.656751	-0.165675	-0.001538	Inf
84.900002	46.579344	46.577450	4.389821	8.051811	1.159726	-0.248513	-0.248513	0.018441	Inf
85.000000	46.154931	46.749111	4.406000	-1.491076	0.911213	2.733640	-0.165675	-0.024910	Inf
85.099998	45.730518	47.006603	4.430268	-5.069659	1.159726	2.236614	-0.248513	-0.004125	Inf
85.199997	45.306104	46.005245	4.335892	8.051811	1.822426	-1.739589	-0.165675	0.064650	Inf
85.300003	44.881691	44.660564	4.209159	13.419685	1.573914	-1.905264	-0.165675	0.049881	Inf
85.400002	44.457278	44.546124	4.198373	4.473228	1.242563	1.242563	-0.165675	-0.008781	Inf
85.500000	44.032865	45.003887	4.241516	-5.069659	0.994051	3.313503	-0.248513	-0.027269	Inf
85.599998	43.608452	44.860836	4.228034	-2.087507	1.408239	0.994051	-0.248513	0.023464	Inf
85.699997	43.184039	43.573376	4.106694	11.630394	1.739589	-2.402289	-0.082838	0.067071	Inf
85.800003	42.759626	43.544765	4.103997	7.753596	2.070939	-1.491076	-0.165675	0.026924	Inf
85.900002	42.335212	42.772289	4.031193	-0.298215	1.159726	2.567965	-0.165675	-0.028613	Inf
86.000000	41.910799	43.315884	4.082426	-7.157166	1.491076	2.733640	-0.248513	-0.008800	Inf
86.099998	41.486386	43.001171	4.052765	-8.648242	1.408239	3.230665	-0.165675	0.047075	Inf
86.199997	41.061973	40.826794	3.847835	14.016116	1.573914	-2.153777	-0.165675	0.047314	Inf
86.300003	40.637560	40.655132	3.831656	4.473228	1.573914	1.076888	-0.165675	-0.009363	Inf
86.400002	40.213147	41.112896	3.874799	-4.473228	0.911213	3.147828	-0.248513	-0.024874	Inf
86.500000	39.788733	41.027065	3.866710	-0.894646	1.573914	0.994051	-0.248513	0.024842	Inf
86.599998	39.364320	41.055676	3.869406	-6.858951	1.905264	1.988102	-0.165675	0.058874	Inf
86.699997	38.939907	38.681026	3.645601	11.630394	1.573914	-1.325401	-0.165675	0.025946	Inf
86.800003	38.515494	38.938519	3.669869	0.000000	1.076888	2.485127	-0.165675	-0.021295	Inf
86.900002	38.091081	39.367672	3.710316	-6.560735	1.159726	2.733640	-0.248513	-0.010317	Inf
87.000000	37.666668	39.024349	3.677958	-7.455381	1.159726	3.147828	-0.248513	0.039036	Inf
87.099998	37.242254	38.623806	3.640208	-1.192861	1.656751	0.579863	-0.165675	0.025358	Inf
87.199997	36.817841	36.935802	3.481117	13.717901	1.905264	-2.816477	-0.165675	0.055725	Inf
87.300003	36.393428	36.134716	3.405617	10.437533	1.573914	-0.828376	-0.165675	0.024267	Inf
87.400002	35.969015	36.020275	3.394831	11.332179	1.242563	-1.656751	-0.165675	0.034539	Inf
87.500000	35.544602	35.734173	3.367866	2.385722	1.159726	1.656751	-0.165675	-0.017503	Inf
87.599998	35.120189	35.362240	3.332813	3.280368	0.994051	1.325401	-0.165675	-0.010349	Inf
87.699997	34.695776	34.961697	3.295062	3.876798	0.745538	1.242563	-0.165675	-0.009128	Inf
87.800003	34.271362	34.532543	3.254616	3.876798	0.745538	1.242563	-0.165675	-0.010196	Inf
87.900002	33.846949	35.047527	3.303152	-7.157166	0.994051	3.147828	-0.331350	-0.016283	Inf
88.000000	33.422536	34.561153	3.257312	1.789291	1.656751	-0.248513	-0.165675	0.033052	Inf
88.099998	32.998123	32.930370	3.103614	14.612547	1.739589	-2.650802	-0.165675	0.047961	Inf
88.199997	32.573710	32.329556	3.046989	8.051811	1.905264	0.082838	-0.165675	0.003305	Inf
88.300003	32.149297	32.930370	3.103614	-4.175014	1.076888	2.816477	-0.248513	-0.018045	Inf
88.400002	31.724883	32.701488	3.082043	5.069659	1.905264	2.070939	-0.248513	0.045889	Inf
88.500000	31.300470	31.385420	2.958006	19.383991	2.402289	0.497025	-0.248513	0.060833	Inf
88.599998	30.876057	31.042097	2.925649	11.033964	2.070939	2.982152	-0.165675	-0.012158	Inf
88.699997	30.451644	31.585691	2.976881	-5.069659	0.994051	2.319452	-0.165675	-0.005511	Inf
88.800003	30.027231	30.841825	2.906774	5.069659	1.242563	-0.579863	-0.248513	0.030925	Inf
88.900002	29.602818	29.525755	2.782737	12.525040	1.242563	-2.153777	-0.165675	0.033720	Inf
89.000000	29.178405	29.182432	2.750379	4.771444	1.408239	0.911213	-0.248513	-0.007848	Inf
89.099998	28.753991	29.754637	2.804308	-5.666090	0.911213	2.899315	-0.248513	-0.013268	Inf
89.199997	28.329578	29.411314	2.771951	0.596430	1.242563	0.165675	-0.165675	0.023641	Inf
89.300003	27.905165	28.038023	2.642521	12.226825	1.325401	-2.485127	-0.082838	0.038539	Inf
89.400002	27.480752	27.351377	2.577807	7.157166	1.408239	0.165675	-0.165675	0.000935	Inf
89.500000	27.056339	27.923582	2.631736	-4.473228	0.828376	2.650802	-0.248513	-0.013352	Inf
89.599998	26.631926	27.179716	2.561628	14.612547	2.567965	3.810528	-0.165675	0.051961	Inf
89.699997	26.207512	26.550291	2.502306	18.191130	4.224716	5.135929	-0.331350	0.052515	Inf
89.800003	25.783099	26.493071	2.496913	19.085775	5.135929	5.632955	-0.165675	0.056964	Inf
89.900002	25.358686	26.121138	2.461859	21.471497	5.135929	0.248513	-0.248513	0.013488	Inf
90.000000	24.934273	25.949476	2.445681	0.596430	1.325401	0.497025	-0.165675	0.014447	Inf
90.099998	24.509860	24.948118	2.351305	7.455381	0.579863	-1.408239	-0.248513	0.024016	Inf
90.199997	24.085447	24.261473	2.286590	5.666090	0.414188	0.331350	-0.248513	-0.002442	Inf
90.300003	23.661033	24.690626	2.327037	-5.666090	0.579863	2.733640	-0.331350	-0.012136	Inf
90.400002	23.236620	24.290083	2.289286	1.192861	0.662701	0.000000	-0.248513	0.015214	Inf
90.500000	22.812207	24.147032	2.275804	-1.192861	1.325401	0.745538	-0.248513	-0.015705	Inf
90.599998	22.387794	23.689268	2.232661	-3.280368	1.242563	1.242563	-0.248513	-0.020495	Inf
90.699997	21.963381	23.431776	2.208393	-4.771444	1.573914	3.230665	-0.248513	0.003132	Inf
90.800003	21.538968	23.145674	2.181428	-8.051811	1.822426	2.319452	-0.248513	-0.026822	Inf
90.900002	21.114555	22.630690	2.132892	-8.051811	1.822426	2.319452	-0.331350	-0.015725	Inf
91.000000	20.690141	21.972654	2.070874	-6.858951	1.242563	1.491076	-0.248513	-0.012060	Inf
91.099998	20.265728	20.513533	1.933355	1.192861	1.159726	2.070939	-0.248513	0.017980	Inf
91.199997	19.841315	20.284651	1.911783	1.789291	0.579863	1.159726	-0.248513	-0.003913	Inf
91.300003	19.416902	20.399092	1.922569	-2.087507	0.165675	1.491076	-0.248513	-0.002362	Inf
91.400002	18.992489	19.941328	1.879426	3.876798	0.828376	-1.573914	-0.165675	0.026255	Inf
91.500000	18.568076	19.512175	1.838979	5.964305	1.739589	-1.408239	-0.248513	0.019194	Inf
91.599998	18.143662	18.453596	1.739210	5.367874	0.579863	0.082838	-0.248513	0.003560	Inf
91.699997	17.719249	18.568037	1.749996	0.000000	0.082838	0.579863	-0.165675	0.007050	Inf
91.800003	17.294836	17.538069	1.652924	7.455381	0.082838	-0.994051	-0.165675	0.011016	Inf
91.900002	16.870423	16.822813	1.585513	11.033964	0.994051	3.644853	-0.165675	0.011951	Inf
92.000000	16.446010	17.108915	1.612477	-7.455381	2.153777	4.390391	-0.248513	0.002482	Inf
92.099998	16.021597	16.422270	1.547762	12.525040	2.816477	-3.147828	-0.165675	0.024360	Inf
92.199997	15.597184	15.420913	1.453387	10.139318	1.656751	-0.911213	-0.165675	0.007132	Inf
92.300003	15.172770	15.506743	1.461476	6.560735	0.579863	-0.497025	-0.248513	-0.001969	Inf
92.400002	14.748357	15.392303	1.450690	2.683937	0.082838	-0.248513	-0.165675	0.009381	Inf
92.500000	14.323944	15.535354	1.464173	-2.385722	0.414188	1.076888	-0.248513	0.011386	Inf
92.599998	13.899531	14.505385	1.367100	5.666090	0.248513	-0.745538	-0.248513	0.000947	Inf
92.699997	13.475118	14.333724	1.350922	-3.280368	0.082838	1.988102	-0.248513	-0.003747	Inf
92.800003	13.050705	13.904571	1.310475	1.789291	0.165675	0.165675	-0.165675	0.007285	Inf
92.900002	12.626291	12.674331	1.194528	9.244673	0.331350	-1.408239	-0.165675	0.009288	Inf
93.000000	12.201878	12.617110	1.189135	1.491076	0.165675	1.159726	-0.248513	-0.004038	Inf
93.099998	11.777465	12.645720	1.191831	-1.491076	0.082838	0.994051	-0.165675	0.001809	Inf
93.199997	11.353052	11.758803	1.108241	5.964305	0.165675	-0.579863	-0.248513	0.006594	Inf
93.300003	10.928639	11.301040	1.065098	3.578583	0.000000	0.082838	-0.165675	0.003385	Inf
93.400002	10.504226	11.100768	1.046223	2.982152	0.000000	0.331350	-0.248513	-0.001029	Inf
93.500000	10.079812	10.728835	1.011169	1.789291	0.000000	-0.082838	-0.165675	0.004528	Inf
93.599998	9.655399	10.499953	0.989597	0.298215	0.000000	0.414188	-0.165675	0.003903	Inf
93.699997	9.230986	9.956359	0.938365	2.385722	0.000000	0.000000	-0.165675	0.004178	Inf
93.800003	8.806573	9.126662	0.860168	4.771444	0.000000	0.082838	-0.165675	-0.000310	Inf
93.900002	8.382160	9.069442	0.854775	0.000000	0.000000	0.745538	-0.248513	0.000511	Inf
94.000000	7.957747	8.554458	0.806239	4.473228	0.000000	-0.994051	-0.165675	0.005877	Inf
94.099998	7.533334	8.296966	0.781971	4.771444	0.165675	-0.911213	-0.165675	0.005808	Inf
94.199997	7.108920	7.238388	0.682202	8.648242	0.331350	-1.076888	-0.248513	0.003728	Inf
94.300003	6.684507	7.066726	0.666023	2.087507	0.082838	0.579863	-0.248513	-0.001378	Inf
94.400002	6.260094	6.895065	0.649845	0.298215	0.000000	1.408239	-0.248513	-0.000651	Inf
94.500000	5.835681	6.666183	0.628273	-0.298215	0.000000	0.414188	-0.165675	0.002560	Inf
94.599998	5.411268	6.523132	0.614791	-1.192861	0.165675	0.000000	-0.165675	0.002198	Inf
94.699997	4.986855	5.178451	0.488058	9.244673	0.331350	-1.325401	-0.165675	0.003029	Inf
94.800003	4.562441	4.920959	0.463789	2.385722	0.082838	1.242563	-0.165675	-0.000354	Inf
94.900002	4.138028	5.006790	0.471879	-1.789291	0.000000	0.745538	-0.248513	0.000461	Inf
95.000000	3.713615	4.034042	0.380199	8.051811	0.248513	-1.076888	-0.165675	0.002988	Inf
95.099998	3.289202	3.490448	0.328967	3.280368	0.082838	0.165675	-0.165675	0.001391	Inf
95.199997	2.864789	3.519058	0.331663	-0.596430	0.082838	1.573914	-0.165675	-0.000536	Inf
95.300003	2.440376	3.290176	0.310092	-0.298215	0.000000	0.000000	-0.248513	0.000670	Inf
95.400002	2.015962	2.460479	0.231895	5.069659	0.000000	-0.579863	-0.165675	0.001489	Inf
95.500000	1.591549	1.974106	0.186055	2.385722	0.000000	0.745538	-0.165675	0.000525	Inf
95.599998	1.167136	1.745224	0.164483	0.298215	0.000000	0.745538	-0.165675	-0.000079	Inf
95.699997	0.742723	1.287460	0.121340	3.876798	0.000000	-0.994051	-0.248513	0.000572	Inf
95.800003	0.318310	0.600815	0.056625	5.069659	0.000000	0.000000	-0.165675	0.000501	Inf
