Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	Torque Est. 	I           	I_q         	I_d         	Power   	Torque_SP	Measured RPM 	Torque\sEst.\s	I           	I_q         	I_d         	Power   	Torque_Ref
30.000000	438.206584	413.732513	38.993371	45.016052	101.393181	14.662250	100.813316	2.411885	55.162792	414.104431	26.541157	7.289706	26.541157	7.538218	-1.244059	27.731929
31.000000	450.938979	437.765106	41.258389	51.535618	101.310341	15.242112	100.730484	2.209691	51.462165	438.652008	25.646511	7.372543	25.646511	6.958355	-1.199622	25.942770
32.000000	459.427242	450.639709	42.471792	46.878784	101.227509	9.360645	100.730484	2.425545	31.964945	451.068848	21.769712	6.875518	15.208978	4.224716	-0.737638	16.102409
33.000000	465.793439	459.594696	43.315780	33.839653	101.061829	8.366594	100.730484	1.782145	25.195602	459.995239	15.208978	4.307553	13.121470	3.644853	-0.557625	12.524097
34.000000	471.098604	465.488403	43.871248	26.699175	100.978996	7.124031	100.730484	1.667384	19.891018	466.604218	11.332179	2.982152	8.946457	2.485127	-0.429080	9.840362
35.000000	472.159637	471.153229	44.405146	26.079824	100.896156	5.798630	100.813316	1.012311	19.588873	471.353485	8.648242	2.070939	8.946457	2.485127	-0.441812	9.840362
36.000000	468.976538	472.068756	44.491432	21.421431	100.896156	3.810528	100.730484	0.653416	11.212823	472.040131	8.648242	1.822426	6.262520	1.242563	-0.218869	5.367470
37.000000	453.061045	469.207733	44.221787	15.833232	100.813316	-3.976203	100.730484	-0.637508	4.487174	468.435242	1.192861	0.331350	1.192861	0.248513	-0.041544	2.087349
38.000000	423.352124	453.615173	42.752223	9.003210	100.896156	-6.047143	100.730484	-2.566724	-18.288798	451.612457	0.894646	0.248513	-8.051811	-2.236614	0.455687	-8.945783
39.000000	392.582170	424.804657	40.036896	-4.966991	100.978996	-9.029295	100.813316	-2.236622	-42.134905	424.661621	-15.208978	2.650802	-22.366142	-6.212818	0.886295	-21.171686
40.000000	367.117380	393.390625	37.076193	-29.803730	100.978996	-16.153326	100.730484	-1.529048	-47.231365	391.931519	-22.067928	6.047143	-24.453650	-6.792680	0.915367	-23.557228
41.000000	342.713624	367.584198	34.643994	-27.009630	100.978996	-7.538218	100.730484	-2.164478	-37.700621	367.240875	-24.453650	6.627006	-21.471497	-5.550117	0.712004	-18.786144
42.000000	307.699538	342.664703	32.295387	-23.284164	100.978996	-9.443482	100.730484	-2.040338	-36.474601	341.892212	-19.682205	5.550117	-19.383991	-5.384442	0.625531	-18.189759
43.000000	266.319256	308.475464	29.073128	-9.003210	100.896156	-6.958355	100.813316	-1.965071	-53.284906	308.647125	-19.085775	5.550117	-22.664358	-7.869569	0.849390	-26.837350
44.000000	235.549302	267.333954	25.195632	-23.284164	101.061829	-13.585361	100.813316	-1.944357	-66.027428	266.990631	-27.734016	7.869569	-32.207245	-8.946457	0.858263	-33.099398
45.000000	221.755874	236.577972	22.296949	-41.601040	101.061829	-14.579412	100.813316	-1.276899	-47.973563	234.632477	-33.996536	9.277807	-25.646511	-7.124031	0.586738	-24.153615
46.000000	216.450710	221.843704	20.908277	-26.388720	100.896156	-4.556066	100.730484	-0.305719	-19.791117	221.471771	-25.050079	6.627006	-19.085775	-2.982152	0.238567	-9.840362
47.000000	206.901414	216.808304	20.433701	-1.552278	100.813316	-5.798630	100.730484	-0.481944	-2.694398	216.007217	-10.437533	2.567965	-5.069659	-1.408239	0.037333	-1.192771
48.000000	195.230052	207.281097	19.535783	-0.620911	100.813316	0.994051	100.813316	-0.502634	-10.709992	207.052216	-2.683937	0.165675	-6.560735	-1.822426	0.133408	-5.367470
49.000000	188.863855	195.350632	18.411363	-1.862733	100.730484	-2.733640	100.730484	-0.127206	-15.049537	195.064529	-6.262520	0.497025	-7.157166	-2.319452	0.162636	-7.454820
50.000000	188.863855	189.056381	17.818144	0.620911	100.813316	1.242563	100.730484	0.110367	-5.136182	188.570007	-8.350027	1.076888	-4.771444	-0.911213	0.064827	-2.385542
51.000000	184.619723	188.798889	17.793876	4.656833	100.730484	-0.248513	100.730484	0.490029	5.529774	188.112244	-3.280368	0.082838	0.596430	0.165675	-0.034293	2.683735
52.000000	166.582164	184.221252	17.362444	13.039132	100.813316	-1.491076	100.730484	-0.633572	-2.137481	184.106812	1.789291	0.000000	-0.298215	-0.579863	0.034693	-0.894578
53.000000	138.995309	167.913422	15.825467	-4.966991	100.896156	-6.709843	100.730484	-0.856431	-22.977188	165.166840	-1.789291	0.497025	-9.841103	-3.479178	0.174682	-11.331325
54.000000	128.384980	140.790924	13.269232	-14.901865	100.978996	-9.277807	100.730484	-0.488243	-42.249748	140.733704	-17.892914	3.644853	-22.067928	-6.129980	0.294157	-21.171686
55.000000	127.323947	127.172462	11.985722	-10.556120	100.896156	-1.491076	100.730484	-0.131321	-18.456521	127.344124	-21.769712	5.467279	-12.226825	-2.816477	0.133450	-9.243976
56.000000	127.323947	126.743309	11.945275	-1.552185	100.813316	-0.414188	100.813316	-0.078431	4.848809	127.687447	-9.542888	2.402289	0.596430	0.165675	-0.015579	2.385542
57.000000	127.323947	127.716057	12.036955	6.519176	100.813316	1.573914	100.813316	0.078268	7.330946	127.601616	1.192861	0.082838	1.789291	0.497025	-0.031543	3.578313
58.000000	130.507046	127.801888	12.045044	11.486855	100.813316	3.064990	100.730484	0.407787	5.764057	127.058022	2.385722	0.082838	1.789291	0.497025	-0.024654	2.683735
59.000000	133.690144	129.947647	12.247277	16.763594	100.813316	5.798630	100.730484	0.211301	9.414918	129.890427	2.087507	0.000000	3.280368	0.911213	-0.045613	4.472892
60.000000	155.971835	134.410843	12.667923	8.692755	100.813316	8.283756	100.813316	0.442402	13.532919	134.496674	3.280368	0.082838	4.771444	1.325401	-0.106704	6.560241
61.000000	162.338032	154.151901	14.528474	27.628887	101.061829	7.372543	100.730484	0.300807	40.640986	157.642349	6.262520	0.331350	18.191130	5.053092	-0.308207	20.277108
62.000000	168.704230	162.420258	15.307749	23.284164	100.978996	10.934559	100.730484	0.698734	20.417526	162.391647	14.612547	4.970254	14.612547	4.059041	-0.170368	10.138554
63.000000	171.887328	169.515594	15.976468	17.385509	100.896156	4.721741	100.730484	0.420936	18.390049	169.801697	8.946457	1.988102	8.648242	2.319452	-0.144911	9.243976
64.000000	181.436624	171.632751	16.176006	24.837929	100.896156	12.177122	100.730484	0.109898	9.606807	173.149094	8.350027	1.242563	4.771444	1.325401	-0.069605	4.771084
65.000000	188.863855	181.503281	17.106281	18.938921	100.896156	5.218767	100.813316	0.223547	23.375366	181.932434	5.666090	0.331350	10.735748	2.982152	-0.207361	11.629518
66.000000	192.046953	189.142212	17.826234	21.733187	100.896156	7.372543	100.730484	0.372844	19.486408	189.456924	10.437533	2.567965	9.542888	2.402289	-0.175389	9.840362
67.000000	195.230052	192.031845	18.098575	21.421431	100.896156	5.964305	100.730484	0.474380	11.114947	192.317947	6.858951	1.656751	6.858951	1.242563	-0.092461	5.367470
68.000000	215.389677	195.579514	18.432935	17.076077	100.978996	9.194970	100.813316	1.593924	12.304310	195.636734	4.473228	0.248513	5.069659	1.408239	-0.125765	5.963856
69.000000	246.159631	213.918671	20.161360	23.905075	100.978996	10.686046	100.730484	2.178274	38.587852	216.865524	5.069659	0.248513	17.296484	4.804579	-0.496455	19.382531
70.000000	281.173716	244.731888	23.065437	27.321722	101.144669	14.165224	100.813316	2.130747	60.903876	244.903549	22.962574	5.218767	30.119740	8.366594	-0.849794	30.713854
71.000000	316.187802	279.636353	26.355105	43.466373	101.310341	11.597260	100.730484	2.531224	68.486669	279.893860	29.821524	8.366594	32.505463	9.029295	-1.113006	34.292168
72.000000	345.896723	315.513580	29.736454	58.990078	101.476021	15.739138	100.813316	3.043205	70.617454	317.001312	33.698322	9.194970	34.891182	9.691996	-1.229970	35.484939
73.000000	364.995315	345.039337	32.519191	51.538700	101.476021	13.751036	100.813316	2.358030	59.769593	345.268219	34.592968	9.443482	32.207245	8.946457	-1.150072	30.117469
74.000000	376.666676	363.950714	34.301547	42.221951	101.393181	11.265909	100.813316	2.252371	41.271003	366.182312	29.225094	7.869569	22.962574	6.378493	-0.778328	20.575301
75.000000	386.215972	376.367554	35.471806	36.944206	101.144669	9.277807	100.730484	1.381247	29.971480	376.825317	17.892914	5.550117	17.892914	3.893366	-0.572408	14.909639
76.000000	396.826301	386.581390	36.434438	32.287373	101.061829	9.857671	100.730484	1.928906	26.228730	386.896118	13.419685	4.059041	13.419685	3.396340	-0.483514	13.120482
77.000000	408.497663	396.194427	37.340445	28.561909	100.978996	12.839823	100.730484	1.278797	25.312143	398.139923	12.226825	3.479178	11.928610	3.313503	-0.491962	12.524097
78.000000	416.985926	408.325165	38.483740	25.457354	100.978996	11.597260	100.730484	1.066057	29.949493	410.013184	11.630394	3.230665	14.016116	3.893366	-0.616794	14.909639
79.000000	419.107992	416.965454	39.298068	29.493275	101.061829	8.200919	100.730484	0.847212	23.918876	417.280182	12.525040	3.893366	12.525040	2.982152	-0.471763	11.927711
80.000000	413.802828	419.340118	39.521875	16.765602	100.896156	4.473228	100.730484	0.255424	12.884901	418.481812	10.735748	2.650802	5.367874	1.491076	-0.221212	6.262049
81.000000	408.497663	413.618073	38.982585	17.075054	100.896156	4.141878	100.813316	0.106222	-1.515082	412.559479	3.876798	0.579863	-1.491076	-0.331350	0.050888	-0.596386
82.000000	395.765268	408.582672	38.508010	9.313665	100.813316	-4.556066	100.730484	-0.716772	-0.381519	408.010468	-1.491076	0.165675	-1.192861	-0.165675	0.024229	0.000000
83.000000	392.582170	396.079987	37.329659	11.486855	100.813316	3.064990	100.730484	0.294093	-13.771313	395.736664	-2.683937	0.248513	-7.455381	-2.070939	0.318974	-6.858434
84.000000	389.399071	392.847046	37.024962	5.898655	100.813316	-0.828376	100.730484	0.477092	2.560492	392.646759	-3.578583	1.159726	-3.578583	0.000000	0.000000	1.192771
85.000000	380.910808	389.528259	36.712174	17.385509	100.813316	-2.899315	100.730484	-0.436595	2.358716	388.526886	0.000000	0.248513	-0.298215	-0.082838	0.000000	0.894578
86.000000	374.544611	380.973785	35.905933	10.555488	100.813316	0.994051	100.730484	-0.084884	-7.020616	380.744904	-2.385722	0.165675	-2.385722	-1.159726	0.162699	-3.280121
87.000000	367.117380	374.393433	35.285750	4.967586	100.813316	-1.491076	100.813316	0.130000	-3.627912	374.078735	-4.175014	0.248513	-3.578583	-0.662701	0.090548	-1.789157
88.000000	362.873249	367.498383	34.635907	9.624121	100.813316	0.497025	100.730484	0.070910	-4.282676	366.268127	-2.683937	0.165675	-2.982152	-0.828376	0.101529	-2.087349
89.000000	338.469492	362.749084	34.188296	7.450933	100.730484	-0.165675	100.813316	-1.732083	-0.557701	362.634644	-2.385722	0.165675	-1.491076	-0.414188	0.052389	0.000000
90.000000	289.661979	339.803680	32.025742	-10.865943	100.978996	-5.467279	100.813316	-1.974692	-33.023750	337.715118	-0.894646	0.828376	-13.717901	-4.887416	0.566103	-16.400602
91.000000	233.427236	289.792999	27.312347	-24.834955	100.896156	-19.383991	100.730484	-2.254471	-81.459248	288.934692	-18.489346	6.047143	-42.048347	-11.680097	1.095137	-40.852411
92.000000	180.375592	232.915863	21.951803	-29.182819	101.310341	-14.165224	100.813316	-2.305822	-94.166610	232.801422	-41.451920	11.431584	-48.907299	-13.585361	1.041821	-47.412650
93.000000	150.666671	180.416092	17.003816	-38.806938	101.310341	-21.786280	100.813316	-1.359897	-86.849640	179.700836	-48.310867	13.254011	-45.328716	-12.591311	0.663642	-43.834337
94.000000	127.323947	151.720032	14.299276	-47.499695	101.393181	-12.674148	100.813316	-0.931277	-44.968813	148.143753	-40.557274	12.177122	-24.155434	-6.709843	0.315827	-22.662649
95.000000	96.553993	127.716057	12.036955	-31.976919	101.061829	-9.443482	100.730484	-0.570528	-36.806566	126.829140	-23.559004	6.544168	-20.875067	-5.467279	0.200141	-18.487951
96.000000	61.539908	97.503654	9.189503	-26.387140	100.896156	-13.916711	100.813316	-0.459388	-47.908984	95.329277	-20.576851	5.467279	-25.348295	-7.041193	0.209988	-24.153615
97.000000	38.197184	62.742229	5.913316	-7.760923	101.144669	-14.579412	100.730484	-0.341796	-56.055193	63.285824	-25.050079	7.041193	-28.032232	-7.786731	0.159490	-28.030120
98.000000	23.342724	37.765499	3.559314	-32.289307	101.061829	-12.011447	100.813316	-0.138917	-38.812621	37.021633	-28.926878	7.952406	-23.260788	-6.461330	0.061397	-19.382531
99.000000	0.000000	23.174284	2.184125	-22.352797	100.813316	-3.727690	100.730484	-0.067930	-20.477049	22.859571	-19.980421	5.467279	-16.401838	-3.313503	0.003181	-10.138554
100.000000	0.000000	-0.028610	-0.002696	-12.107765	100.813316	-4.473228	100.730484	-0.001105	-41.002899	0.143051	-10.735748	3.313503	-17.594700	-4.887416	0.001737	-20.575301
101.000000	0.000000	0.000000	0.000000	-23.587559	100.896156	-6.378493	100.730484	0.004497	0.050558	-0.000000	-17.892914	5.632955	-1.192861	-0.331350	-0.000486	0.000000
