Time    	RPM Setpoints 	Measured RPM 	Measured km/h 	Torque Est. 	I           	I_q         	I_d         	Power   	Torque SetPoints
56.799999	118.411271	117.959969	11.117465	6.262520	0.165675	0.911213	-0.165675	0.070246	Inf
56.900002	118.623477	118.160240	11.136340	5.367874	0.248513	1.408239	-0.248513	0.040816	Inf
57.000000	118.835684	118.618004	11.179483	2.683937	0.248513	1.988102	-0.248513	0.029599	Inf
57.099998	119.047890	118.875496	11.203752	3.280368	0.248513	1.573914	-0.248513	0.048145	Inf
57.200001	119.260097	118.989937	11.214537	4.771444	0.165675	1.242563	-0.248513	0.059469	Inf
57.299999	119.472304	119.132988	11.228020	4.771444	0.082838	1.408239	-0.248513	0.048493	Inf
57.400002	119.684510	119.161598	11.230716	5.964305	0.165675	1.076888	-0.165675	0.059898	Inf
57.500000	119.896717	119.533531	11.265770	4.175014	0.165675	1.739589	-0.248513	0.033669	Inf
57.599998	120.002820	119.876854	11.298127	3.578583	0.248513	1.656751	-0.165675	0.071095	Inf
57.700001	120.002820	119.905464	11.300824	5.666090	0.248513	0.994051	-0.165675	0.071248	Inf
57.799999	120.002820	119.876854	11.298127	5.666090	0.248513	1.325401	-0.165675	0.052561	Inf
57.900002	120.002820	119.991295	11.308913	4.175014	0.165675	1.573914	-0.165675	0.044956	Inf
58.000000	120.002820	120.048515	11.314306	4.175014	0.248513	1.408239	-0.165675	0.059827	Inf
58.099998	120.002820	119.962685	11.306217	5.666090	0.165675	1.076888	-0.165675	0.056248	Inf
58.200001	120.002820	119.934074	11.303520	5.069659	0.165675	1.408239	-0.248513	0.052511	Inf
58.299999	120.002820	120.048515	11.314306	4.771444	0.165675	1.159726	-0.165675	0.067337	Inf
58.400002	120.002820	119.962685	11.306217	5.367874	0.165675	1.076888	-0.248513	0.067466	Inf
58.500000	120.002820	119.962685	11.306217	4.771444	0.082838	1.325401	-0.165675	0.059941	Inf
58.599998	120.002820	120.019905	11.311610	4.473228	0.165675	1.242563	-0.248513	0.071112	Inf
58.700001	120.002820	120.048515	11.314306	4.473228	0.165675	1.242563	-0.165675	0.067337	Inf
58.799999	120.002820	119.962685	11.306217	5.367874	0.082838	1.076888	-0.165675	0.060013	Inf
58.900002	120.002820	119.934074	11.303520	4.473228	0.165675	1.159726	-0.165675	0.063733	Inf
59.000000	120.002820	119.991295	11.308913	4.771444	0.165675	1.242563	-0.165675	0.063687	Inf
59.099998	120.002820	119.991295	11.308913	4.771444	0.165675	1.159726	-0.165675	0.071146	Inf
59.200001	120.002820	119.905464	11.300824	5.666090	0.165675	1.076888	-0.248513	0.067353	Inf
59.299999	120.002820	119.934074	11.303520	5.367874	0.165675	1.076888	-0.248513	0.067450	Inf
59.400002	120.002820	119.934074	11.303520	5.069659	0.165675	1.242563	-0.165675	0.063687	Inf
59.500000	120.002820	119.962685	11.306217	4.771444	0.082838	1.242563	-0.248513	0.056235	Inf
59.599998	120.002820	119.934074	11.303520	5.069659	0.165675	1.242563	-0.165675	0.056262	Inf
59.700001	120.002820	119.962685	11.306217	4.473228	0.082838	1.242563	-0.248513	0.060013	Inf
59.799999	120.002820	119.905464	11.300824	5.666090	0.082838	1.242563	-0.165675	0.063779	Inf
59.900002	120.002820	119.934074	11.303520	5.367874	0.165675	1.242563	-0.248513	0.059955	Inf
60.000000	120.002820	119.991295	11.308913	4.771444	0.165675	1.408239	-0.248513	0.059941	Inf
60.099998	120.002820	119.991295	11.308913	4.473228	0.082838	1.408239	-0.248513	0.063657	Inf
60.200001	120.002820	120.019905	11.311610	5.367874	0.165675	1.159726	-0.165675	0.071112	Inf
60.299999	120.002820	120.048515	11.314306	4.473228	0.165675	1.242563	-0.248513	0.063581	Inf
60.400002	120.002820	120.048515	11.314306	4.175014	0.165675	1.491076	-0.165675	0.056141	Inf
60.500000	120.002820	120.019905	11.311610	4.473228	0.165675	1.408239	-0.248513	0.056248	Inf
60.599998	120.002820	119.962685	11.306217	4.771444	0.165675	1.408239	-0.248513	0.056195	Inf
60.700001	120.002820	119.991295	11.308913	4.473228	0.165675	1.491076	-0.165675	0.052448	Inf
60.799999	120.002820	120.019905	11.311610	4.473228	0.165675	1.408239	-0.248513	0.059898	Inf
60.900002	120.002820	119.962685	11.306217	5.069659	0.165675	1.325401	-0.248513	0.059941	Inf
61.000000	120.002820	119.991295	11.308913	4.771444	0.165675	1.325401	-0.165675	0.056168	Inf
61.099998	120.002820	119.991295	11.308913	5.069659	0.165675	1.325401	-0.165675	0.059912	Inf
61.200001	120.002820	120.019905	11.311610	4.175014	0.165675	1.408239	-0.248513	0.063672	Inf
61.299999	120.002820	119.991295	11.308913	4.473228	0.165675	1.408239	-0.248513	0.059898	Inf
61.400002	120.002820	119.991295	11.308913	4.771444	0.165675	1.325401	-0.248513	0.059870	Inf
61.500000	120.002820	120.048515	11.314306	4.175014	0.165675	1.491076	-0.165675	0.067466	Inf
61.599998	120.002820	119.962685	11.306217	5.069659	0.165675	1.325401	-0.165675	0.063733	Inf
61.700001	120.002820	119.991295	11.308913	4.473228	0.165675	1.491076	-0.248513	0.052473	Inf
61.799999	120.002820	120.019905	11.311610	4.175014	0.165675	1.491076	-0.248513	0.052423	Inf
61.900002	120.002820	120.019905	11.311610	4.473228	0.165675	1.325401	-0.248513	0.059898	Inf
62.000000	120.002820	120.019905	11.311610	4.175014	0.165675	1.491076	-0.248513	0.056195	Inf
62.099998	120.002820	120.019905	11.311610	4.175014	0.165675	1.491076	-0.248513	0.056181	Inf
62.200001	120.002820	119.991295	11.308913	4.771444	0.165675	1.408239	-0.165675	0.056235	Inf
62.299999	120.002820	120.019905	11.311610	4.175014	0.165675	1.491076	-0.165675	0.052436	Inf
62.400002	120.002820	120.019905	11.311610	4.473228	0.165675	1.408239	-0.165675	0.059870	Inf
62.500000	120.002820	119.962685	11.306217	5.367874	0.165675	1.242563	-0.248513	0.067418	Inf
62.599998	120.002820	119.934074	11.303520	5.367874	0.165675	1.325401	-0.165675	0.059955	Inf
62.700001	120.002820	119.991295	11.308913	4.473228	0.082838	1.408239	-0.248513	0.059927	Inf
62.799999	120.002820	119.962685	11.306217	5.069659	0.165675	1.242563	-0.248513	0.063657	Inf
62.900002	120.002820	119.934074	11.303520	5.367874	0.165675	1.159726	-0.165675	0.063687	Inf
63.000000	120.002820	119.905464	11.300824	5.367874	0.165675	1.242563	-0.248513	0.059955	Inf
63.099998	120.002820	119.962685	11.306217	5.069659	0.165675	1.242563	-0.165675	0.067402	Inf
63.200001	120.002820	120.019905	11.311610	5.069659	0.165675	1.242563	-0.165675	0.063794	Inf
63.299999	120.002820	119.962685	11.306217	4.473228	0.082838	1.491076	-0.248513	0.052448	Inf
63.400002	120.002820	119.991295	11.308913	4.771444	0.165675	1.159726	-0.165675	0.063672	Inf
63.500000	120.002820	119.905464	11.300824	5.666090	0.165675	1.076888	-0.248513	0.063794	Inf
63.599998	120.002820	119.876854	11.298127	6.262520	0.165675	0.994051	-0.165675	0.048795	Inf
63.700001	120.002820	119.876854	11.298127	5.666090	0.165675	1.242563	-0.165675	0.052561	Inf
63.799999	120.002820	119.991295	11.308913	4.473228	0.082838	1.491076	-0.248513	0.048667	Inf
63.900002	120.002820	119.991295	11.308913	4.771444	0.165675	1.242563	-0.165675	0.067353	Inf
64.000000	120.002820	120.019905	11.311610	4.771444	0.165675	1.325401	-0.248513	0.067337	Inf
64.099998	120.002820	119.905464	11.300824	5.964305	0.165675	0.994051	-0.165675	0.074980	Inf
64.199997	120.002820	119.991295	11.308913	5.367874	0.165675	1.159726	-0.165675	0.067385	Inf
64.300003	120.002820	119.905464	11.300824	5.666090	0.165675	1.242563	-0.165675	0.063718	Inf
64.400002	120.002820	119.991295	11.308913	4.771444	0.165675	1.325401	-0.248513	0.056181	Inf
64.500000	120.002820	119.962685	11.306217	4.473228	0.165675	1.491076	-0.248513	0.056222	Inf
64.599998	120.002820	119.962685	11.306217	4.771444	0.165675	1.242563	-0.248513	0.067498	Inf
64.699997	120.002820	119.934074	11.303520	5.069659	0.165675	1.325401	-0.165675	0.060041	Inf
64.800003	120.002820	119.934074	11.303520	5.069659	0.082838	1.242563	-0.165675	0.063763	Inf
64.900002	120.002820	119.991295	11.308913	4.473228	0.165675	1.408239	-0.248513	0.063687	Inf
65.000000	120.002820	119.991295	11.308913	4.473228	0.082838	1.325401	-0.248513	0.063657	Inf
65.099998	120.002820	120.019905	11.311610	4.473228	0.165675	1.242563	-0.165675	0.067353	Inf
65.199997	120.002820	119.962685	11.306217	5.666090	0.165675	0.994051	-0.165675	0.071197	Inf
65.300003	120.002820	120.019905	11.311610	4.771444	0.165675	1.242563	-0.165675	0.067337	Inf
65.400002	120.002820	119.962685	11.306217	5.069659	0.165675	1.159726	-0.165675	0.071129	Inf
65.500000	120.002820	119.934074	11.303520	5.367874	0.082838	1.076888	-0.165675	0.067498	Inf
65.599998	120.002820	119.962685	11.306217	4.473228	0.082838	1.408239	-0.165675	0.048702	Inf
65.699997	120.002820	120.105736	11.319699	3.578583	0.165675	1.408239	-0.165675	0.063505	Inf
65.800003	120.002820	119.934074	11.303520	6.262520	0.248513	0.662701	-0.248513	0.086227	Inf
65.900002	120.002820	119.819633	11.292734	5.964305	0.165675	1.076888	-0.165675	0.060127	Inf
66.000000	120.002820	119.991295	11.308913	3.578583	0.165675	1.739589	-0.248513	0.044977	Inf
66.099998	120.002820	120.077126	11.317002	3.578583	0.165675	1.491076	-0.248513	0.059855	Inf
66.199997	120.002820	119.962685	11.306217	5.367874	0.165675	1.076888	-0.248513	0.071214	Inf
66.300003	120.002820	119.905464	11.300824	5.367874	0.082838	1.159726	-0.165675	0.067578	Inf
66.400002	120.002820	119.905464	11.300824	5.666090	0.082838	0.994051	-0.165675	0.071282	Inf
66.500000	120.002820	119.934074	11.303520	4.771444	0.165675	1.408239	-0.165675	0.056222	Inf
66.599998	120.002820	119.991295	11.308913	4.771444	0.165675	1.242563	-0.165675	0.063611	Inf
66.699997	120.002820	119.934074	11.303520	5.964305	0.165675	0.994051	-0.165675	0.078710	Inf
66.800003	120.002820	119.905464	11.300824	5.069659	0.165675	1.408239	-0.165675	0.052398	Inf
66.900002	120.002820	120.019905	11.311610	4.473228	0.165675	1.325401	-0.165675	0.059927	Inf
67.000000	120.002820	119.991295	11.308913	4.473228	0.082838	1.491076	-0.165675	0.056208	Inf
67.099998	120.002820	120.019905	11.311610	4.175014	0.165675	1.491076	-0.165675	0.056128	Inf
67.199997	120.002820	119.991295	11.308913	5.069659	0.165675	1.325401	-0.248513	0.063672	Inf
67.300003	120.002820	119.962685	11.306217	4.771444	0.165675	1.325401	-0.248513	0.056181	Inf
67.400002	120.002820	119.991295	11.308913	4.473228	0.165675	1.408239	-0.248513	0.059884	Inf
67.500000	120.002820	119.991295	11.308913	5.069659	0.165675	1.325401	-0.248513	0.059898	Inf
67.599998	120.002820	119.962685	11.306217	5.069659	0.165675	1.242563	-0.248513	0.063703	Inf
67.699997	119.578407	119.934074	11.303520	5.367874	0.165675	1.325401	-0.165675	0.059955	Inf
67.800003	119.153994	119.676582	11.279252	5.964305	0.248513	0.911213	-0.165675	0.082144	Inf
67.900002	118.729581	119.104378	11.225323	7.455381	0.248513	0.662701	-0.165675	0.082124	Inf
68.000000	118.305167	119.018547	11.217234	5.367874	0.248513	1.159726	-0.165675	0.063156	Inf
68.099998	117.880754	118.589394	11.176787	4.771444	0.165675	1.242563	-0.248513	0.062670	Inf
68.199997	117.456341	117.988579	11.120162	6.560735	0.248513	0.745538	-0.248513	0.080925	Inf
68.300003	117.031928	117.416374	11.066233	7.157166	0.248513	0.745538	-0.248513	0.077190	Inf
68.400002	116.607515	117.301933	11.055447	5.069659	0.165675	1.159726	-0.248513	0.065809	Inf
68.500000	116.183102	116.872780	11.015000	4.473228	0.165675	1.325401	-0.165675	0.058211	Inf
68.599998	115.758688	116.357796	10.966464	5.367874	0.165675	0.994051	-0.248513	0.047030	Inf
68.699997	115.334275	116.043083	10.936803	5.069659	0.331350	0.828376	-0.248513	0.086566	Inf
68.800003	114.909862	115.756981	10.909838	4.175014	0.497025	0.911213	-0.165675	0.085988	Inf
68.900002	114.485449	115.528099	10.888267	1.789291	0.662701	1.573914	-0.248513	0.060437	Inf
69.000000	114.061036	115.127556	10.850517	0.298215	0.828376	2.070939	-0.248513	0.042501	Inf
69.099998	113.636623	114.297859	10.772319	7.455381	0.745538	2.567965	-0.248513	0.021170	Inf
69.199997	113.212209	114.326469	10.775016	-1.192861	0.745538	2.650802	-0.248513	0.007039	Inf
69.300003	112.787796	113.840096	10.729176	-1.491076	0.828376	2.733640	-0.248513	0.028520	Inf
69.400002	112.363383	113.239281	10.672551	0.000000	0.579863	1.408239	-0.165675	0.035453	Inf
69.500000	111.938970	112.867348	10.637497	0.000000	0.662701	0.579863	-0.165675	0.097792	Inf
69.599998	111.514557	112.524025	10.605140	2.982152	0.828376	1.159726	-0.165675	0.072837	Inf
69.699997	111.090144	111.637108	10.521550	8.051811	0.745538	0.082838	-0.165675	0.104402	Inf
69.800003	110.665731	111.064903	10.467621	7.753596	0.414188	0.497025	-0.165675	0.073156	Inf
69.900002	110.241317	110.893242	10.451442	6.262520	0.248513	0.745538	-0.165675	0.076090	Inf
70.000000	109.816904	110.406868	10.405602	4.771444	0.165675	1.325401	-0.165675	0.048221	Inf
70.099998	109.392491	110.149376	10.381334	3.280368	0.165675	1.491076	-0.248513	0.047833	Inf
70.199997	108.968078	109.605782	10.330102	5.666090	0.248513	0.828376	-0.165675	0.078356	Inf
70.300003	108.543665	108.976357	10.270780	7.455381	0.331350	0.579863	-0.165675	0.075068	Inf
70.400002	108.119252	108.604424	10.235726	5.367874	0.165675	1.159726	-0.248513	0.050995	Inf
70.500000	107.694838	108.404152	10.216851	4.175014	0.165675	1.325401	-0.165675	0.050620	Inf
70.599998	107.270425	107.946388	10.173707	4.771444	0.165675	0.911213	-0.165675	0.070492	Inf
70.699997	106.846012	107.316963	10.114385	6.858951	0.165675	0.497025	-0.165675	0.073770	Inf
70.800003	106.421599	106.859200	10.071242	6.262520	0.165675	0.828376	-0.165675	0.056883	Inf
70.900002	105.997186	106.487267	10.036188	5.069659	0.082838	1.076888	-0.165675	0.046594	Inf
71.000000	105.572773	106.172554	10.006527	4.771444	0.165675	1.076888	-0.165675	0.056260	Inf
71.099998	105.148360	105.686180	9.960688	5.964305	0.165675	0.745538	-0.165675	0.069291	Inf
71.199997	104.723946	105.199806	9.914848	5.964305	0.165675	0.911213	-0.165675	0.059183	Inf
71.300003	104.299533	104.799263	9.877098	5.367874	0.165675	1.076888	-0.165675	0.055637	Inf
71.400002	103.875120	104.484550	9.847437	4.771444	0.165675	1.076888	-0.248513	0.055349	Inf
71.500000	103.450707	104.255669	9.825865	3.280368	0.165675	1.242563	-0.165675	0.064955	Inf
71.599998	103.026294	103.454582	9.750365	5.964305	0.165675	0.828376	-0.165675	0.058331	Inf
71.699997	102.601881	103.139870	9.720704	4.771444	0.082838	1.076888	-0.165675	0.054726	Inf
71.800003	102.177467	102.682106	9.677560	5.666090	0.082838	0.828376	-0.165675	0.057688	Inf
71.900002	101.753054	102.281563	9.639810	5.964305	0.165675	0.745538	-0.165675	0.060706	Inf
72.000000	101.328641	102.052681	9.618239	4.771444	0.165675	1.076888	-0.248513	0.051006	Inf
72.099998	100.904228	101.394646	9.556220	5.367874	0.082838	1.076888	-0.248513	0.047524	Inf
72.199997	100.479815	101.108543	9.529256	4.473228	0.082838	1.076888	-0.248513	0.056707	Inf
72.300003	100.055402	100.479118	9.469934	6.262520	0.165675	0.745538	-0.165675	0.059789	Inf
72.400002	99.630988	100.135796	9.437576	5.069659	0.082838	1.076888	-0.165675	0.046947	Inf
72.500000	99.206575	99.935524	9.418701	3.578583	0.082838	1.325401	-0.248513	0.040409	Inf
72.599998	98.782162	99.534981	9.380951	3.280368	0.082838	1.408239	-0.248513	0.046304	Inf
72.699997	98.357749	98.934166	9.324325	6.262520	0.165675	0.579863	-0.165675	0.074001	Inf
72.800003	97.933336	98.247520	9.259611	7.455381	0.248513	0.497025	-0.165675	0.064882	Inf
72.900002	97.508923	98.133080	9.248825	6.262520	0.248513	0.497025	-0.165675	0.061274	Inf
73.000000	97.084510	97.818367	9.219164	4.771444	0.165675	0.745538	-0.165675	0.063812	Inf
73.099998	96.660096	97.503654	9.189503	3.578583	0.331350	1.076888	-0.248513	0.057226	Inf
73.199997	96.235683	97.274773	9.167931	1.192861	0.331350	1.573914	-0.248513	0.044897	Inf
73.300003	95.811270	96.931450	9.135574	-0.298215	0.579863	1.988102	-0.248513	0.029690	Inf
73.400002	95.386857	96.502296	9.095127	-1.192861	0.662701	2.319452	-0.248513	0.014769	Inf
73.500000	94.962444	96.158974	9.062770	-2.683937	0.828376	2.650802	-0.248513	0.002946	Inf
73.599998	94.538031	95.672600	9.016930	-2.982152	0.828376	2.899315	-0.248513	-0.002933	Inf
73.699997	94.113617	95.129005	8.965698	-2.087507	0.745538	2.899315	-0.248513	-0.008776	Inf
73.800003	93.689204	94.642632	8.919858	3.280368	1.159726	0.994051	-0.165675	0.072505	Inf
73.900002	93.264791	94.528191	8.909072	-0.894646	1.076888	1.822426	-0.248513	0.040365	Inf
74.000000	92.840378	93.498222	8.812000	8.051811	1.159726	-0.331350	-0.165675	0.095766	Inf
74.099998	92.415965	92.725746	8.739196	8.946457	0.745538	0.000000	-0.165675	0.067218	Inf
74.199997	91.991552	92.582695	8.725713	6.560735	0.414188	0.497025	-0.165675	0.063588	Inf
74.300003	91.567139	92.096321	8.679874	4.771444	0.165675	0.994051	-0.248513	0.043181	Inf
74.400002	91.142725	91.838829	8.655606	3.280368	0.082838	1.242563	-0.248513	0.039965	Inf
74.500000	90.718312	91.295235	8.604373	5.367874	0.082838	0.662701	-0.165675	0.056860	Inf
74.599998	90.293899	90.723030	8.550444	6.858951	0.165675	0.331350	-0.165675	0.062586	Inf
74.699997	89.869486	90.293877	8.509997	5.666090	0.082838	0.911213	-0.165675	0.042525	Inf
74.800003	89.445073	90.007774	8.483033	3.578583	0.082838	1.242563	-0.248513	0.033698	Inf
74.900002	89.020660	89.635841	8.447979	4.473228	0.082838	0.828376	-0.165675	0.050129	Inf
75.000000	88.596246	89.035027	8.391354	7.157166	0.165675	0.165675	-0.165675	0.064115	Inf
75.099998	88.171833	88.863365	8.375175	5.069659	0.165675	0.662701	-0.165675	0.060738	Inf
75.199997	87.747420	88.262550	8.318549	5.666090	0.082838	0.579863	-0.165675	0.052439	Inf
75.300003	87.323007	88.033669	8.296978	2.982152	0.082838	1.325401	-0.165675	0.027376	Inf
75.400002	86.898594	87.261192	8.224174	6.858951	0.165675	0.331350	-0.248513	0.054805	Inf
75.500000	86.474181	86.889259	8.189120	5.367874	0.165675	0.911213	-0.248513	0.035461	Inf
75.599998	86.049767	86.660378	8.167548	3.280368	0.082838	1.325401	-0.165675	0.032358	Inf
75.699997	85.625354	86.345665	8.137887	3.876798	0.082838	0.911213	-0.165675	0.048151	Inf
75.800003	85.200941	85.716240	8.078565	6.560735	0.248513	0.248513	-0.165675	0.061649	Inf
75.900002	84.776528	85.115425	8.021940	6.262520	0.165675	0.745538	-0.165675	0.042829	Inf
76.000000	84.352115	84.915154	8.003065	3.578583	0.082838	1.242563	-0.248513	0.031790	Inf
76.099998	83.927702	84.657661	7.978797	2.982152	0.082838	1.242563	-0.248513	0.034137	Inf
76.199997	83.503289	84.171288	7.932957	4.473228	0.082838	0.828376	-0.248513	0.039523	Inf
76.300003	83.078875	83.627693	7.881724	3.578583	0.082838	1.242563	-0.165675	0.031286	Inf
76.400002	82.654462	83.456032	7.865546	5.367874	0.082838	0.579863	-0.248513	0.033544	Inf
76.500000	82.230049	82.998268	7.822402	4.175014	0.082838	0.745538	-0.165675	0.054000	Inf
76.599998	81.805636	82.340233	7.760384	6.262520	0.165675	0.497025	-0.165675	0.051446	Inf
76.699997	81.381223	81.853859	7.714544	5.069659	0.082838	0.745538	-0.165675	0.023014	Inf
76.800003	80.956810	81.682198	7.698366	2.683937	0.082838	1.408239	-0.248513	0.025312	Inf
76.900002	80.532396	81.167213	7.649830	4.771444	0.082838	0.662701	-0.165675	0.055431	Inf
77.000000	80.107983	80.595009	7.595901	6.262520	0.165675	0.414188	-0.165675	0.047974	Inf
77.099998	79.683570	80.394737	7.577025	4.473228	0.082838	0.828376	-0.165675	0.045015	Inf
77.199997	79.259157	79.851143	7.525793	4.771444	0.082838	0.828376	-0.248513	0.042332	Inf
77.300003	78.834744	79.622261	7.504221	3.578583	0.082838	0.828376	-0.248513	0.041891	Inf
77.400002	78.410331	78.935616	7.439506	5.964305	0.165675	0.248513	-0.248513	0.056676	Inf
77.500000	77.985918	78.706734	7.417935	5.069659	0.248513	0.497025	-0.165675	0.056060	Inf
77.599998	77.561504	78.535072	7.401756	2.087507	0.414188	0.994051	-0.165675	0.043374	Inf
77.699997	77.137091	78.163139	7.366702	1.192861	0.579863	1.242563	-0.248513	0.038240	Inf
77.800003	76.712678	77.848427	7.337041	-0.596430	0.662701	1.656751	-0.165675	-0.019306	Inf
77.900002	76.288265	77.362053	7.291202	-0.894646	0.828376	1.822426	-0.248513	-0.014447	Inf
78.000000	75.863852	77.018730	7.258844	-2.087507	0.662701	2.567965	-0.248513	-0.016755	Inf
78.099998	75.439439	76.045982	7.167165	1.789291	0.579863	2.236614	-0.248513	-0.009528	Inf
78.199997	75.015025	75.674049	7.132111	0.894646	0.497025	2.153777	-0.248513	-0.002367	Inf
78.300003	74.590612	75.702660	7.134808	-1.789291	0.745538	1.988102	-0.248513	0.013804	Inf
78.400002	74.166199	74.958794	7.064700	5.367874	0.828376	0.248513	-0.165675	0.067005	Inf
78.500000	73.741786	73.928825	6.967628	9.841103	0.745538	-0.497025	-0.165675	0.060793	Inf
78.599998	73.317373	73.900215	6.964931	7.157166	0.579863	0.745538	-0.165675	0.064544	Inf
78.699997	72.892960	73.356621	6.913699	5.367874	0.248513	0.828376	-0.165675	0.027662	Inf
78.800003	72.468546	73.213570	6.900216	2.087507	0.082838	1.408239	-0.165675	0.018141	Inf
78.900002	72.044133	72.669975	6.848984	4.771444	0.165675	0.579863	-0.165675	0.049573	Inf
79.000000	71.619720	72.555534	6.838198	2.385722	0.248513	0.911213	-0.165675	0.045263	Inf
79.099998	71.195307	71.783058	6.765394	5.964305	0.248513	0.165675	-0.165675	0.053630	Inf
79.199997	70.770894	71.096413	6.700679	6.858951	0.165675	0.248513	-0.165675	0.042542	Inf
79.300003	70.346481	70.810310	6.673715	4.175014	0.082838	0.994051	-0.248513	0.022176	Inf
79.400002	69.922068	70.581429	6.652143	3.280368	0.000000	1.076888	-0.165675	0.028445	Inf
79.500000	69.497654	70.381157	6.633268	1.491076	0.082838	1.242563	-0.248513	0.028143	Inf
79.599998	69.073241	69.694511	6.568553	5.964305	0.165675	0.165675	-0.165675	0.028573	Inf
79.699997	68.648828	69.122307	6.514624	5.666090	0.165675	0.497025	-0.248513	0.034724	Inf
79.800003	68.224415	68.922035	6.495749	2.087507	0.082838	0.828376	-0.248513	0.034166	Inf
79.900002	67.800002	68.664543	6.471481	2.087507	0.082838	1.159726	-0.165675	0.044956	Inf
80.000000	67.375589	68.063728	6.414855	5.367874	0.165675	0.248513	-0.165675	0.025635	Inf
80.099998	66.951175	67.520134	6.363623	3.280368	0.082838	1.242563	-0.165675	0.021068	Inf
80.199997	66.526762	67.176811	6.331265	3.280368	0.082838	0.828376	-0.165675	0.031227	Inf
80.300003	66.102349	66.604607	6.277336	5.964305	0.082838	0.248513	-0.165675	0.043717	Inf
80.400002	65.677936	66.118233	6.231497	5.367874	0.082838	0.662701	-0.165675	0.029057	Inf
80.500000	65.253523	65.832130	6.204532	3.578583	0.000000	0.911213	-0.165675	0.022565	Inf
80.599998	64.829110	65.345757	6.158692	4.771444	0.082838	0.662701	-0.165675	0.034676	Inf
80.699997	64.404697	64.887993	6.115549	5.069659	0.082838	0.497025	-0.165675	0.032508	Inf
80.800003	63.980283	64.687721	6.096674	3.876798	0.082838	0.745538	-0.165675	0.028294	Inf
80.900002	63.555870	64.029686	6.034656	4.175014	0.000000	0.745538	-0.165675	0.024038	Inf
81.000000	63.131457	63.743587	6.007692	3.876798	0.082838	0.828376	-0.248513	0.029699	Inf
81.099998	62.707044	63.114162	5.948370	5.666090	0.082838	0.331350	-0.165675	0.037619	Inf
81.199997	62.282631	62.770840	5.916012	4.771444	0.000000	0.662701	-0.248513	0.023630	Inf
81.300003	61.858218	62.541958	5.894441	3.280368	0.000000	0.911213	-0.165675	0.023309	Inf
81.400002	61.433804	62.112804	5.853994	3.280368	0.082838	0.745538	-0.165675	0.032656	Inf
81.500000	61.009391	61.340328	5.781190	7.157166	0.165675	-0.082838	-0.165675	0.044429	Inf
81.599998	60.584978	61.254498	5.773100	5.666090	0.165675	0.082838	-0.165675	0.043771	Inf
81.699997	60.160565	60.539242	5.705689	6.262520	0.082838	0.248513	-0.165675	0.032428	Inf
81.800003	59.736152	60.367580	5.689510	5.367874	0.082838	0.248513	-0.165675	0.037687	Inf
81.900002	59.311739	59.709545	5.627492	5.367874	0.082838	0.497025	-0.165675	0.024438	Inf
82.000000	58.887325	59.394833	5.597831	3.280368	0.000000	1.076888	-0.165675	0.014867	Inf
82.099998	58.462912	59.194561	5.578956	2.087507	0.000000	1.325401	-0.248513	0.012834	Inf
82.199997	58.038499	58.879848	5.549295	0.894646	0.082838	1.739589	-0.248513	0.007226	Inf
82.300003	57.614086	58.593746	5.522330	-1.192861	0.165675	2.070939	-0.248513	-0.001784	Inf
82.400002	57.189673	58.279034	5.492670	-2.683937	0.414188	2.733640	-0.248513	-0.015898	Inf
82.500000	56.765260	57.907101	5.457616	-4.771444	0.745538	3.562015	-0.248513	-0.033256	Inf
82.599998	56.340847	57.477947	5.417169	-6.262520	1.076888	3.976203	-0.165675	-0.038408	Inf
82.699997	55.916433	57.392117	5.409080	-3.578583	1.822426	1.242563	-0.248513	0.033487	Inf
82.800003	55.492020	55.675503	5.247293	14.910762	2.153777	-2.485127	-0.082838	0.091992	Inf
82.900002	55.067607	54.874416	5.171792	10.437533	1.739589	-0.745538	-0.165675	0.023521	Inf
83.000000	54.643194	54.559704	5.142131	11.928610	1.491076	-1.242563	-0.165675	0.042822	Inf
83.099998	54.218781	54.702755	5.155613	0.894646	1.076888	2.733640	-0.248513	-0.026027	Inf
83.199997	53.794368	55.217739	5.204149	-6.858951	1.325401	2.982152	-0.331350	-0.014691	Inf
83.300003	53.369954	54.416653	5.128649	3.578583	1.822426	-0.331350	-0.165675	0.065009	Inf
83.400002	52.945541	52.700039	4.966862	16.401838	1.905264	-2.485127	-0.165675	0.064232	Inf
83.500000	52.521128	52.642818	4.961469	2.982152	1.656751	1.905264	-0.165675	-0.020468	Inf
83.599998	52.096715	53.386684	5.031576	-7.753596	1.491076	3.644853	-0.248513	-0.026793	Inf
83.699997	51.672302	52.671429	4.964165	4.771444	2.070939	-0.745538	-0.082838	0.067964	Inf
83.800003	51.247889	50.954815	4.802378	16.103622	1.905264	-2.402289	-0.165675	0.062414	Inf
83.900002	50.823475	50.840374	4.791592	3.280368	1.905264	1.822426	-0.165675	-0.018182	Inf
84.000000	50.399062	51.469799	4.850914	-5.666090	1.325401	3.727690	-0.248513	-0.032647	Inf
84.099998	49.974649	50.983425	4.805075	-5.367874	1.242563	3.727690	-0.248513	-0.032741	Inf
84.199997	49.550236	49.667355	4.681038	13.121470	1.408239	-1.905264	-0.082838	0.068463	Inf
84.300003	49.125823	48.894878	4.608234	7.455381	1.573914	0.497025	-0.248513	-0.003245	Inf
84.400002	48.701410	49.581524	4.672949	-4.175014	1.159726	3.396340	-0.165675	-0.027453	Inf
