0	0.00 
1	0.00 
2	0.00 
3	0.00 
4	0.00 
5	0.00 
6	0.00 
7	0.00 
8	0.00 
9	0.00 
10	0.00 
11	0.00 
12	2.12 
13	18.04 
14	57.30 
15	105.04 
16	139.00 
17	179.31 
18	230.24 
19	275.87 
20	291.78 
21	298.15 
22	300.27 
23	305.58 
24	308.76 
25	326.80 
26	338.47 
27	361.81 
28	388.34 
29	414.86 
30	438.21 
31	450.94 
32	459.43 
33	465.79 
34	471.10 
35	472.16 
36	468.98 
37	453.06 
38	423.35 
39	392.58 
40	367.12 
41	342.71 
42	307.70 
43	266.32 
44	235.55 
45	221.76 
46	216.45 
47	206.90 
48	195.23 
49	188.86 
50	188.86 
51	184.62 
52	166.58 
53	139.00 
54	128.38 
55	127.32 
56	127.32 
57	127.32 
58	130.51 
59	133.69 
60	155.97 
61	162.34 
62	168.70 
63	171.89 
64	181.44 
65	188.86 
66	192.05 
67	195.23 
68	215.39 
69	246.16 
70	281.17 
71	316.19 
72	345.90 
73	365.00 
74	376.67 
75	386.22 
76	396.83 
77	408.50 
78	416.99 
79	419.11 
80	413.80 
81	408.50 
82	395.77 
83	392.58 
84	389.40 
85	380.91 
86	374.54 
87	367.12 
88	362.87 
89	338.47 
90	289.66 
91	233.43 
92	180.38 
93	150.67 
94	127.32 
95	96.55 
96	61.54 
97	38.20 
98	23.34 
99	0.00 
100	0.00 
101	0.00 
102	0.00 
103	0.00 
104	0.00 
105	0.00 
106	0.00 
107	0.00 
108	0.00 
109	0.00 
110	0.00 
111	0.00 
112	0.00 
113	0.00 
114	0.00 
115	0.00 
116	0.00 
117	0.00 
118	0.00 
119	0.00 
120	0.00 
121	0.00 
122	0.00 
123	0.00 
124	0.00 
125	0.00 
126	0.00 
127	0.00 
128	0.00 
129	0.00 
130	0.00 
131	0.00 
132	0.00 
133	0.00 
134	0.00 
135	0.00 
136	0.00 
137	0.00 
138	2.12 
139	20.16 
140	64.72 
141	124.14 
142	174.01 
143	200.54 
144	211.15 
145	220.69 
146	241.92 
147	269.50 
148	293.91 
149	309.82 
150	316.19 
151	311.94 
152	288.60 
153	239.79 
154	183.56 
155	141.12 
156	127.32 
157	133.69 
158	149.61 
159	182.50 
160	213.27 
161	248.28 
162	270.56 
163	292.85 
164	313.00 
165	329.98 
166	340.59 
167	352.26 
168	373.48 
169	394.70 
170	403.19 
171	396.83 
172	372.42 
173	328.92 
174	287.54 
175	268.44 
176	266.32 
177	274.81 
178	294.97 
179	309.82 
180	314.07 
181	313.00 
182	309.82 
183	300.27 
184	276.93 
185	250.40 
186	222.82 
187	200.54 
188	181.44 
189	166.58 
190	153.85 
191	145.36 
192	136.87 
193	132.63 
194	129.45 
195	127.32 
196	127.32 
197	127.32 
198	127.32 
199	132.63 
200	137.93 
201	148.54 
202	159.15 
203	175.07 
204	201.60 
205	224.94 
206	252.53 
207	285.42 
208	314.07 
209	339.53 
210	373.48 
211	397.89 
212	415.92 
213	429.72 
214	441.39 
215	457.31 
216	477.46 
217	499.75 
218	519.91 
219	536.88 
220	549.62 
221	559.16 
222	563.41 
223	567.65 
224	570.84 
225	575.08 
226	581.45 
227	586.75 
228	592.06 
229	596.30 
230	599.48 
231	599.48 
232	596.30 
233	582.51 
234	561.29 
235	541.13 
236	528.39 
237	522.03 
238	513.54 
239	497.62 
240	470.04 
241	440.33 
242	419.11 
243	392.58 
244	367.12 
245	342.71 
246	307.70 
247	266.32 
248	235.55 
249	221.76 
250	216.45 
251	206.90 
252	195.23 
253	188.86 
254	188.86 
255	184.62 
256	166.58 
257	153.85 
258	163.40 
259	189.92 
260	218.57 
261	246.16 
262	272.69 
263	304.52 
264	344.84 
265	383.03 
266	413.80 
267	432.90 
268	455.18 
