0	0.0 
1	0.0 
2	0.0 
3	0.0 
4	0.0 
5	0.0 
6	0.0 
7	0.0 
8	0.0 
9	0.0 
10	0.0 
11	0.0 
12	1.0 
13	2.1 
14	4.8 
15	9.1 
16	14.2 
17	19.8 
18	25.5 
19	30.5 
20	34.8 
21	38.8 
22	42.9 
23	46.4 
24	48.3 
25	48.7 
26	48.5 
27	48.4 
28	48.2 
29	47.8 
30	47.0 
31	45.9 
32	44.9 
33	44.4 
34	44.3 
35	44.5 
36	45.1 
37	45.7 
38	46.0 
39	46.0 
40	46.0 
41	46.1 
42	46.7 
43	47.7 
44	48.9 
45	50.3 
46	51.6 
47	52.6 
48	53.0 
49	53.0 
50	52.9 
51	52.7 
52	52.6 
53	53.1 
54	54.3 
55	55.2 
56	55.5 
57	55.9 
58	56.3 
59	56.7 
60	56.9 
61	56.8 
62	56.0 
63	54.2 
64	52.1 
65	50.1 
66	47.2 
67	43.2 
68	39.2 
69	36.5 
70	34.3 
71	31.0 
72	26.0 
73	20.7 
74	15.4 
75	13.1 
76	12.0 
77	12.5 
78	14.0 
79	19.0 
80	23.2 
81	28.0 
82	32.0 
83	34.0 
84	36.0 
85	38.0 
86	40.0 
87	40.3 
88	40.5 
89	39.0 
90	35.7 
91	31.8 
92	27.1 
93	22.8 
94	21.1 
95	18.9 
96	18.9 
97	21.3 
98	23.9 
99	25.9 
100	28.4 
101	30.3 
102	30.9 
103	31.1 
104	31.8 
105	32.7 
106	33.2 
107	32.4 
108	28.3 
109	25.8 
110	23.1 
111	21.8 
112	21.2 
113	21.0 
114	21.0 
115	20.9 
116	19.9 
117	17.9 
118	15.1 
119	12.8 
120	12.0 
121	13.2 
122	17.1 
123	21.1 
124	21.8 
125	21.2 
126	18.5 
127	13.9 
128	12.0 
129	12.0 
130	13.0 
131	16.0 
132	18.5 
133	20.6 
134	22.5 
135	24.0 
136	26.6 
137	29.9 
138	34.8 
139	37.8 
140	40.2 
141	41.6 
142	41.9 
143	42.0 
144	42.2 
145	42.4 
146	42.7 
147	43.1 
148	43.7 
149	44.0 
150	44.1 
151	45.3 
152	46.4 
153	47.2 
154	47.3 
155	47.4 
156	47.4 
157	47.5 
158	47.9 
159	48.6 
160	49.4 
161	49.8 
162	49.8 
163	49.7 
164	49.3 
165	48.5 
166	47.6 
167	46.3 
168	43.7 
169	39.3 
170	34.1 
171	29.0 
172	23.7 
173	18.4 
174	14.3 
175	12.0 
176	12.8 
177	16.0 
178	19.1 
179	22.4 
180	25.6 
181	30.1 
182	35.3 
183	39.9 
184	44.5 
185	47.5 
186	50.9 
187	54.1 
188	56.3 
189	58.1 
190	59.8 
191	61.1 
192	62.1 
193	62.8 
194	63.3 
195	63.6 
196	64.0 
197	64.7 
198	65.2 
199	65.3 
200	65.3 
201	65.4 
202	65.7 
203	66.0 
204	65.6 
205	63.5 
206	59.7 
207	54.6 
208	49.3 
209	44.9 
210	42.3 
211	41.4 
212	41.3 
213	42.1 
214	44.7 
215	48.4 
216	51.4 
217	52.7 
218	53.0 
219	52.5 
220	51.3 
221	49.7 
222	47.4 
223	43.7 
224	39.7 
225	35.5 
226	31.1 
227	26.3 
228	21.9 
229	18.0 
230	17.0 
231	18.0 
232	21.4 
233	24.8 
234	27.9 
235	30.8 
236	33.0 
237	35.1 
238	37.1 
239	38.9 
240	41.4 
241	44.0 
242	46.3 
243	47.7 
244	48.2 
245	48.7 
246	49.3 
247	49.8 
248	50.2 
249	50.9 
250	51.8 
251	52.5 
252	53.3 
253	54.5 
254	55.7 
255	56.5 
256	56.8 
257	57.0 
258	57.2 
259	57.7 
260	58.7 
261	60.1 
262	61.1 
263	61.7 
264	62.3 
265	62.9 
266	63.3 
267	63.4 
268	63.5 
269	64.5 
270	65.8 
271	66.8 
272	67.4 
273	68.8 
274	71.1 
275	72.3 
276	72.8 
277	73.4 
278	74.6 
279	76.0 
280	76.6 
281	76.5 
282	76.2 
283	75.8 
284	75.4 
285	74.8 
286	73.9 
287	72.7 
288	71.3 
289	70.4 
290	70.0 
291	70.0 
292	69.0 
293	68.0 
294	68.0 
295	68.0 
296	68.1 
297	68.4 
298	68.6 
299	68.7 
300	68.5 
301	68.1 
302	67.3 
303	66.2 
304	64.8 
305	63.6 
306	62.6 
307	62.1 
308	61.9 
309	61.9 
310	61.8 
311	61.5 
312	60.9 
313	59.7 
314	54.6 
315	49.3 
316	44.9 
317	42.3 
318	41.4 
319	41.3 
320	42.1 
321	44.7 
322	48.4 
323	51.4 
324	52.7 
325	54.0 
326	57.0 
327	58.1 
328	59.2 
329	59.0 
330	59.1 
331	59.5 
332	60.5 
333	62.3 
334	63.9 
335	65.1 
336	64.1 
337	62.7 
338	62.0 
339	61.3 
340	60.9 
341	60.5 
342	60.2 
343	59.8 
344	59.4 
345	58.6 
346	57.5 
347	56.6 
348	56.0 
349	55.5 
350	55.0 
351	54.4 
352	54.1 
353	54.0 
354	53.9 
355	53.9 
356	54.0 
357	54.2 
358	55.0 
359	55.8 
360	56.2 
361	56.1 
362	55.1 
363	52.7 
364	48.4 
365	43.1 
366	37.8 
367	32.5 
368	27.2 
369	25.1 
370	26.0 
371	29.3 
372	34.6 
373	40.4 
374	45.3 
375	49.0 
376	51.1 
377	52.1 
378	52.2 
379	52.1 
380	51.7 
381	50.9 
382	49.2 
383	45.9 
384	40.6 
385	35.3 
386	30.0 
387	24.7 
388	19.3 
389	16.0 
390	13.2 
391	10.7 
392	8.8 
393	7.2 
394	5.5 
395	3.2 
396	1.1 
397	0.0 
398	0.0 
399	0.0 
400	0.0 
401	0.0 
402	0.0 
403	0.0 
404	0.0 
405	0.0 
406	0.0 
407	0.0 
408	0.0 
409	0.0 
410	0.0 
411	0.0 
412	0.0 
413	0.0 
414	0.0 
415	0.0 
416	0.0 
417	0.0 
418	0.0 
419	0.0 
420	0.0 
421	0.0 
422	0.0 
423	0.0 
424	0.0 
425	0.0 
426	0.0 
427	0.0 
428	0.0 
429	0.0 
430	0.0 
431	0.0 
432	0.0 
433	0.0 
