129	0.0 	0.00	0.0	14.715		
130	0.0 	0.00	0.0	14.715		
131	0.0 	0.00	0.0	14.715		
132	0.0 	0.00	0.0	14.715		
133	0.0 	0.00	0.0	14.715		
134	0.0 	0.00	0.0	14.715		
135	0.0 	0.00	0.0	14.715		
136	0.0 	0.00	0.0	14.715		
137	0.0 	0.00	0.0	14.715		
138	0.2 	0.06	2.1	31.20836143		
139	1.9 	0.53	20.2	156.8725304		
140	6.1 	1.69	64.7	364.2600066		
141	11.7 	3.25	124.1	481.6808401		
142	16.4 	4.56	174.0	408.2450019		
143	18.9 	5.25	200.5	226.0229862		
144	19.9 	5.53	211.1	102.1862304		
145	20.8 	5.78	220.7	94.7901424		
146	22.8 	6.33	241.9	186.3313774		
147	25.4 	7.06	269.5	237.6261193		
148	27.7 	7.69	293.9	213.9747126		
149	29.2 	8.11	309.8	148.6586152		
150	29.8 	8.28	316.2	75.05318901		
151	29.4 	8.17	311.9	-8.563941911		
152	27.2 	7.56	288.6	-158.0730457		
153	22.6 	6.28	239.8	-359.8180041		
154	17.3 	4.81	183.6	-420.6437062		
155	13.3 	3.69	141.1	-315.5414567		
156	12.0 	3.33	127.3	-91.58047057		
157	12.6 	3.50	133.7	66.68123121		
158	14.1 	3.92	149.6	141.4693656		
159	17.2 	4.78	182.5	275.4597985		
160	20.1 	5.58	213.3	260.1131326		
161	23.4 	6.50	248.3	294.3792658		
162	25.5 	7.08	270.6	196.3292748		
163	27.6 	7.67	292.8	196.758305		
164	29.5 	8.19	313.0	182.3630045		
165	31.1 	8.64	330.0	158.5145559		
166	32.1 	8.92	340.6	109.3962843		
167	33.2 	9.22	352.3	118.7816881		
168	35.2 	9.78	373.5	194.2453377		
169	37.2 	10.33	394.7	195.8602025		
170	38.0 	10.56	403.2	97.82383827		
171	37.4 	10.39	396.8	-18.48869994		
172	35.1 	9.75	372.4	-160.3977145		
173	31.0 	8.61	328.9	-312.3785198		
174	27.1 	7.53	287.5	-299.0868275		
175	25.3 	7.03	268.4	-126.6212576		
176	25.1 	6.97	266.3	5.782101319		
177	25.9 	7.19	274.8	88.91646118		
178	27.8 	7.72	295.0	181.2907491		
179	29.2 	8.11	309.8	140.0872211		
180	29.6 	8.22	314.1	58.55982758		
181	29.5 	8.19	313.0	16.42988406		
182	29.2 	8.11	309.8	-0.135873085		
183	28.3 	7.86	300.3	-49.82511897		
184	26.1 	7.25	276.9	-159.6037499		
185	23.6 	6.56	250.4	-185.368601		
186	21.0 	5.83	222.8	-195.4744975		
187	18.9 	5.25	200.5	-155.2190783		
188	17.1 	4.75	181.4	-131.0770241		
189	15.7 	4.36	166.6	-98.07044043		
190	14.5 	4.03	153.8	-82.90301278		
191	13.7 	3.81	145.4	-48.77590703		
192	12.9 	3.58	136.9	-49.82507449		
193	12.5 	3.47	132.6	-17.09018493		
194	12.2 	3.39	129.4	-8.572426691		
195	12.0 	3.33	127.3	-0.021037159		
196	12.0 	3.33	127.3	16.41574876		
197	12.0 	3.33	127.3	16.41574876		
198	12.0 	3.33	127.3	16.41574876		
199	12.5 	3.47	132.6	58.04185142		
200	13.0 	3.61	137.9	58.1864172		
201	14.0 	3.89	148.5	99.96298174		
202	15.0 	4.17	159.2	101.066992		
203	16.5 	4.58	175.1	142.2532335		
204	19.0 	5.28	201.6	226.0632881		
205	21.2 	5.89	224.9	201.9782177		
206	23.8 	6.61	252.5	236.7932763		
207	26.9 	7.47	285.4	279.8022282		
208	29.6 	8.22	314.1	248.6728		
209	32.0 	8.89	339.5	224.5603974		
210	35.2 	9.78	373.5	293.8469642		
211	37.5 	10.42	397.9	220.9929438		
212	39.2 	10.89	415.9	172.7028511		
213	40.5 	11.25	429.7	141.2534811		
214	41.6 	11.56	441.4	125.9848132		
215	43.1 	11.97	457.3	160.041175		
216	45.0 	12.50	477.5	195.3129644		
217	47.1 	13.08	499.7	213.0026985		
218	49.0 	13.61	519.9	199.5715085		
219	50.6 	14.06	536.9	176.6003136		
220	51.8 	14.39	549.6	144.7136863		
221	52.7 	14.64	559.2	121.8145041		
222	53.1 	14.75	563.4	80.52014375		
223	53.5 	14.86	567.7	81.80037381		
224	53.8 	14.94	570.8	72.88604539		
225	54.2 	15.06	575.1	82.68122941		
226	54.8 	15.22	581.4	98.90632124		
227	55.3 	15.36	586.8	92.60239983		
228	55.8 	15.50	592.1	92.47905704		
229	56.2 	15.61	596.3	84.49542406		
230	56.5 	15.69	599.5	77.16527837		
231	56.5 	15.69	599.5	52.43413545		
232	56.2 	15.61	596.3	27.30139422		
233	54.9 	15.25	582.5	-56.35240941		
234	52.9 	14.69	561.3	-116.1791449		
235	51.0 	14.17	541.1	-110.870055		
236	49.8 	13.83	528.4	-54.30227463		
237	49.2 	13.67	522.0	-6.247692445		
238	48.4 	13.44	513.5	-23.44658803		
239	46.9 	13.03	497.6	-82.48979772		
240	44.3 	12.31	470.0	-176.068614		
241	41.5 	11.53	440.3	-195.3647508		
242	39.5 	10.97	419.1	-131.4433317		
243	37.0 	10.28	392.6	-174.9815518		
244	34.6 	9.61	367.1	-169.3850546		
245	32.3 	8.97	342.7	-162.7788072		
246	29.0 	8.06	307.7	-247.848658		
247	25.1 	6.97	266.3	-300.5032273		
248	22.2 	6.17	235.5	-219.745017		
249	20.9 	5.81	221.8	-87.06398292		
250	20.4 	5.67	216.5	-21.74805138		
251	19.5 	5.42	206.9	-55.76397072		
252	18.4 	5.11	195.2	-72.68391701		
253	17.8 	4.94	188.9	-30.76616185		
254	17.8 	4.94	188.9	18.45996075		
255	17.4 	4.83	184.6	-15.31216027		
256	15.7 	4.36	166.6	-123.080264		
257	14.5 	4.03	153.8	-82.90301278		
258	15.4 	4.28	163.4	92.59576238		
259	17.9 	4.97	189.9	225.647638		
260	20.6 	5.72	218.6	243.9089888		
261	23.2 	6.44	246.2	236.5000401		
262	25.7 	7.14	272.7	229.2070121		
263	28.7 	7.97	304.5	272.2762695		
264	32.5 	9.03	344.8	340.9614705		
265	36.1 	10.03	383.0	327.2143195		
266	39.0 	10.83	413.8	272.0126772		
267	40.8 	11.33	432.9	182.6967216		
268	42.9 	11.92	455.2	209.5267147		
269	44.4 	12.33	471.1	161.3397325		
270	45.9 	12.75	487.0	162.8854572		
271	46.0 	12.78	488.1	48.24531862		
272	45.6 	12.67	483.8	5.946388454		
273	45.3 	12.58	480.6	14.14716344		
274	43.7 	12.14	463.7	-93.77626972		
275	40.8 	11.33	432.9	-204.6214804		
276	38.0 	10.56	403.2	-198.8803303		
277	34.4 	9.56	365.0	-268.2453159		
278	30.9 	8.58	327.9	-262.6857255		
279	25.5 	7.08	270.6	-424.0340668		
280	21.4 	5.94	227.1	-319.2482884		
281	20.2 	5.61	214.3	-80.40321922		
282	22.9 	6.36	243.0	244.9440582		
283	26.6 	7.39	282.2	328.7882856		
284	30.2 	8.39	320.4	323.0950023		
285	34.1 	9.47	361.8	350.6436263		
286	37.4 	10.39	396.8	303.3422613		
287	40.7 	11.31	431.8	306.1287946		
288	44.0 	12.22	466.9	309.9578541		
289	47.3 	13.14	501.9	312.4830445		
290	49.2 	13.67	522.0	199.0173702		
291	49.8 	13.83	528.4	93.57773832		
292	49.2 	13.67	522.0	-6.247692445		
293	48.1 	13.36	510.4	-47.7939311		
294	47.3 	13.14	501.9	-24.70345508		
295	46.8 	13.00	496.6	-0.473763268		
296	46.7 	12.97	495.5	31.95755778		
297	46.8 	13.00	496.6	49.12178415		
298	47.1 	13.08	499.7	64.94428064		
299	47.3 	13.14	501.9	58.19983908		
300	47.3 	13.14	501.9	41.15233939		
301	47.1 	13.08	499.7	23.8735798		
302	46.6 	12.94	494.4	-0.705023178		
303	45.8 	12.72	486.0	-25.60532062		
304	44.8 	12.44	475.3	-44.53378122		
305	43.3 	12.03	459.4	-86.45399424		
306	41.8 	11.61	443.5	-88.01373608		
307	40.8 	11.33	432.9	-47.89431033		
308	40.3 	11.19	427.6	-7.243178425		
309	40.1 	11.14	425.5	17.41092158		
310	39.7 	11.03	421.2	-0.055857383		
311	39.2 	10.89	415.9	-8.291942829		
312	38.5 	10.69	408.5	-25.25092956		
313	37.4 	10.39	396.8	-59.6633057		
314	36.0 	10.00	382.0	-84.99949079		
315	34.4 	9.56	365.0	-103.4879318		
316	33.0 	9.17	350.1	-88.32733323		
317	31.7 	8.81	336.3	-80.80619698		
318	30.0 	8.33	318.3	-114.7870419		
319	28.0 	7.78	297.1	-141.1563906		
320	26.1 	7.25	276.9	-134.6716399		
321	25.6 	7.11	271.6	-18.86419039		
322	24.9 	6.92	264.2	-35.66264736		
323	24.9 	6.92	264.2	22.0406975		
324	24.3 	6.75	257.8	-28.22478495		
325	23.9 	6.64	253.6	-11.29664306		
326	23.9 	6.64	253.6	21.46465933		
327	23.6 	6.56	250.4	-3.668081901		
328	23.3 	6.47	247.2	-3.837345617		
329	20.5 	5.69	217.5	-212.1349733		
330	17.5 	4.86	185.7	-230.0768146		
331	16.9 	4.69	179.3	-31.93132763		
332	16.7 	4.64	177.2	1.59562968		
333	15.9 	4.42	168.7	-48.74842376		
334	15.6 	4.33	165.5	-7.43089049		
335	15.0 	4.17	159.2	-31.89047152		
336	14.5 	4.03	153.8	-25.03657527		
337	14.3 	3.97	151.7	0.70417726		
338	14.5 	4.03	153.8	33.62356931		
339	15.4 	4.28	163.4	92.59576238		
340	17.8 	4.94	188.9	217.7936564		
341	21.1 	5.86	223.9	293.3493179		
342	24.1 	6.69	255.7	269.7328975		
343	25.0 	6.94	265.3	96.97513042		
344	25.3 	7.03	268.4	46.44916882		
345	25.5 	7.08	270.6	39.55422234		
346	26.4 	7.33	280.1	97.01273824		
347	26.6 	7.39	282.2	39.44233697		
348	27.1 	7.53	287.5	64.69900657		
349	27.7 	7.69	293.9	73.65527411		
350	28.1 	7.81	298.2	57.55242825		
351	28.2 	7.83	299.2	31.90149527		
352	28.1 	7.81	298.2	16.25622927		
353	28.0 	7.78	297.1	15.40813384		
354	27.9 	7.75	296.0	15.33940929		
355	27.9 	7.75	296.0	23.91031851		
356	28.1 	7.81	298.2	41.18907811		
357	28.2 	7.83	299.2	31.90149527		
358	28.0 	7.78	297.1	7.616849468		
359	26.9 	7.47	285.4	-67.91279603		
360	25.0 	6.94	265.3	-134.6015037		
361	23.2 	6.44	246.2	-127.9092234		
362	21.9 	6.08	232.4	-87.30844771		
363	21.1 	5.86	223.9	-46.37550767		
364	20.7 	5.75	219.6	-13.79583949		
365	20.7 	5.75	219.6	19.77613622		
366	20.8 	5.78	220.7	28.41551602		
367	21.2 	5.89	224.9	52.81368962		
368	22.1 	6.14	234.5	95.42160688		
369	23.5 	6.53	249.3	136.725167		
370	24.3 	6.75	257.8	87.99655151		
371	24.5 	6.81	260.0	38.9688394		
372	23.8 	6.61	252.5	-37.09522736		
373	21.3 	5.92	226.0	-186.7242808		
374	17.7 	4.92	187.8	-279.946661		
375	14.4 	4.00	152.8	-256.4728847		
376	11.9 	3.31	126.3	-190.9651523		
377	10.2 	2.83	108.2	-125.7679342		
378	8.9 	2.47	94.4	-92.44126913		
379	8.0 	2.22	84.9	-58.96257633		
380	7.2 	2.00	76.4	-51.28736165		
381	6.1 	1.69	64.7	-76.56399488		
382	4.9 	1.36	52.0	-84.59123568		
383	3.7 	1.03	39.3	-84.74678136		
384	2.3 	0.64	24.4	-102.1472318		
385	0.9 	0.25	9.5	-102.2468432		
386	0.0 	0.00	0.0	-59.88835377		
387	0.0 	0.00	0.0	14.715		
388	0.0 	0.00	0.0	14.715		
389	0.0 	0.00	0.0	14.715		
390	0.0 	0.00	0.0	14.715		
391	0.0 	0.00	0.0	14.715		
392	0.5 	0.14	5.3	56.34110266		
393	2.1 	0.58	22.3	148.2356358		
394	4.8 	1.33	50.9	239.3910654		
395	8.3 	2.31	88.1	307.1550229		
396	12.3 	3.42	130.5	348.538404		
397	16.6 	4.61	176.1	374.643891		
398	20.9 	5.81	221.8	376.896594		
399	24.2 	6.72	256.8	294.7674085		
400	25.6 	7.11	271.6	137.8750006		
401	25.6 	7.11	271.6	22.45681673		
402	24.9 	6.92	264.2	-35.66264736		
403	23.3 	6.47	247.2	-111.4769903		
404	21.6 	6.00	229.2	-120.2433881		
405	20.2 	5.61	214.3	-96.7960142		
406	18.7 	5.19	198.4	-105.3435226		
407	17.0 	4.72	180.4	-122.5255601		
408	15.3 	4.25	162.3	-124.0265508		
409	14.2 	3.94	150.7	-73.62666276		
410	13.9 	3.86	147.5	-8.034270298		
411	14.0 	3.89	148.5	24.85230487		
412	14.2 	3.94	150.7	34.30814809		
413	14.5 	4.03	153.8	41.445814		
414	14.9 	4.14	158.1	50.96965972		
415	15.9 	4.42	168.7	100.5905001		
416	17.4 	4.83	184.6	142.5801587		
417	18.7 	5.19	198.4	126.676352		
418	19.1 	5.31	202.7	52.61823037		
419	18.8 	5.22	199.5	-6.105621087		
420	17.6 	4.89	186.7	-81.6389199		
421	16.6 	4.61	176.1	-64.87896703		
422	16.2 	4.50	171.9	-15.01708954		
423	16.4 	4.56	174.0	34.30959951		
424	17.2 	4.78	182.5	84.65131676		
425	19.1 	5.31	202.7	176.8609273		
426	22.6 	6.28	239.8	310.4098388		
427	27.4 	7.61	290.7	420.5177268		
428	31.6 	8.78	335.3	373.8715556		
429	33.4 	9.28	354.4	176.5251921		
430	33.5 	9.31	355.4	35.75066215		
431	32.8 	9.11	348.0	-30.14828991		
432	31.9 	8.86	338.5	-47.18793403		
433	31.3 	8.69	332.1	-23.52505006		
434	31.1 	8.64	330.0	9.796641407		
435	30.6 	8.50	324.7	-15.48202366		
436	29.2 	8.11	309.8	-91.24441516		
437	26.7 	7.42	283.3	-183.3428067		
438	23.0 	6.39	244.0	-285.52329		
439	18.2 	5.06	193.1	-378.8043488		
440	12.9 	3.58	136.9	-422.7654249		
441	7.7 	2.14	81.7	-416.8578501		
442	3.8 	1.06	40.3	-309.7393085		
443	1.3 	0.36	13.8	-193.2450647		
