0	0.0 	0.0
1	0.0 	0.0
2	0.0 	0.0
3	0.0 	0.0
4	0.0 	0.0
5	0.0 	0.0
6	0.0 	0.0
7	0.0 	0.0
8	0.0 	0.0
9	0.0 	0.0
10	0.0 	0.0
11	0.0 	0.0
12	0.2 	2.1
13	1.7 	18.0
14	5.4 	57.3
15	9.9 	105.1
16	13.1 	139.1
17	16.9 	179.4
18	21.7 	230.4
19	26.0 	276.0
20	27.5 	291.9
21	28.1 	298.3
22	28.3 	300.4
23	28.8 	305.7
24	29.1 	308.9
25	30.8 	327.0
26	31.9 	338.6
27	34.1 	362.0
28	36.6 	388.5
29	39.1 	415.1
30	41.3 	438.4
31	42.5 	451.2
32	43.3 	459.7
33	43.9 	466.0
34	44.4 	471.3
35	44.5 	472.4
36	44.2 	469.2
37	42.7 	453.3
38	39.9 	423.6
39	37.0 	392.8
40	34.6 	367.3
41	32.3 	342.9
42	29.0 	307.9
43	25.1 	266.5
44	22.2 	235.7
45	20.9 	221.9
46	20.4 	216.6
47	19.5 	207.0
48	18.4 	195.3
49	17.8 	189.0
50	17.8 	189.0
51	17.4 	184.7
52	15.7 	166.7
53	13.1 	139.1
54	12.1 	128.5
55	12.0 	127.4
56	12.0 	127.4
57	12.0 	127.4
58	12.3 	130.6
59	12.6 	133.8
60	14.7 	156.1
61	15.3 	162.4
62	15.9 	168.8
63	16.2 	172.0
64	17.1 	181.5
65	17.8 	189.0
66	18.1 	192.1
67	18.4 	195.3
68	20.3 	215.5
69	23.2 	246.3
70	26.5 	281.3
71	29.8 	316.3
72	32.6 	346.1
73	34.4 	365.2
74	35.5 	376.9
75	36.4 	386.4
76	37.4 	397.0
77	38.5 	408.7
78	39.3 	417.2
79	39.5 	419.3
80	39.0 	414.0
81	38.5 	408.7
82	37.3 	396.0
83	37.0 	392.8
84	36.7 	389.6
85	35.9 	381.1
86	35.3 	374.7
87	34.6 	367.3
88	34.2 	363.1
89	31.9 	338.6
90	27.3 	289.8
91	22.0 	233.5
92	17.0 	180.5
93	14.2 	150.7
94	12.0 	127.4
95	9.1 	96.6
96	5.8 	61.6
97	3.6 	38.2
98	2.2 	23.4
99	0.0 	0.0
100	0.0 	0.0
101	0.0 	0.0
102	0.0 	0.0
103	0.0 	0.0
104	0.0 	0.0
105	0.0 	0.0
106	0.0 	0.0
107	0.0 	0.0
108	0.0 	0.0
109	0.0 	0.0
110	0.0 	0.0
111	0.0 	0.0
112	0.0 	0.0
113	0.0 	0.0
114	0.0 	0.0
115	0.0 	0.0
116	0.0 	0.0
117	0.0 	0.0
118	0.0 	0.0
119	0.0 	0.0
120	0.0 	0.0
121	0.0 	0.0
122	0.0 	0.0
123	0.0 	0.0
124	0.0 	0.0
125	0.0 	0.0
126	0.0 	0.0
127	0.0 	0.0
128	0.0 	0.0
129	0.0 	0.0
130	0.0 	0.0
131	0.0 	0.0
132	0.0 	0.0
133	0.0 	0.0
134	0.0 	0.0
135	0.0 	0.0
136	0.0 	0.0
137	0.0 	0.0
138	0.2 	2.1
139	1.9 	20.2
140	6.1 	64.8
141	11.7 	124.2
142	16.4 	174.1
143	18.9 	200.6
144	19.9 	211.3
145	20.8 	220.8
146	22.8 	242.0
147	25.4 	269.6
148	27.7 	294.1
149	29.2 	310.0
150	29.8 	316.3
151	29.4 	312.1
152	27.2 	288.7
153	22.6 	239.9
154	17.3 	183.7
155	13.3 	141.2
156	12.0 	127.4
157	12.6 	133.8
158	14.1 	149.7
159	17.2 	182.6
160	20.1 	213.4
161	23.4 	248.4
162	25.5 	270.7
163	27.6 	293.0
164	29.5 	313.2
165	31.1 	330.1
166	32.1 	340.8
167	33.2 	352.4
168	35.2 	373.7
169	37.2 	394.9
170	38.0 	403.4
171	37.4 	397.0
172	35.1 	372.6
173	31.0 	329.1
174	27.1 	287.7
175	25.3 	268.6
176	25.1 	266.5
177	25.9 	274.9
178	27.8 	295.1
179	29.2 	310.0
180	29.6 	314.2
181	29.5 	313.2
182	29.2 	310.0
183	28.3 	300.4
184	26.1 	277.1
185	23.6 	250.5
186	21.0 	222.9
187	18.9 	200.6
188	17.1 	181.5
189	15.7 	166.7
190	14.5 	153.9
191	13.7 	145.4
192	12.9 	136.9
193	12.5 	132.7
194	12.2 	129.5
195	12.0 	127.4
196	12.0 	127.4
197	12.0 	127.4
198	12.0 	127.4
199	12.5 	132.7
200	13.0 	138.0
201	14.0 	148.6
202	15.0 	159.2
203	16.5 	175.2
204	19.0 	201.7
205	21.2 	225.1
206	23.8 	252.7
207	26.9 	285.6
208	29.6 	314.2
209	32.0 	339.7
210	35.2 	373.7
211	37.5 	398.1
212	39.2 	416.1
213	40.5 	429.9
214	41.6 	441.6
215	43.1 	457.5
216	45.0 	477.7
217	47.1 	500.0
218	49.0 	520.2
219	50.6 	537.2
220	51.8 	549.9
221	52.7 	559.4
222	53.1 	563.7
223	53.5 	567.9
224	53.8 	571.1
225	54.2 	575.4
226	54.8 	581.7
227	55.3 	587.0
228	55.8 	592.4
229	56.2 	596.6
230	56.5 	599.8
231	56.5 	599.8
232	56.2 	596.6
233	54.9 	582.8
234	52.9 	561.6
235	51.0 	541.4
236	49.8 	528.7
237	49.2 	522.3
238	48.4 	513.8
239	46.9 	497.9
240	44.3 	470.3
241	41.5 	440.6
242	39.5 	419.3
243	37.0 	392.8
244	34.6 	367.3
245	32.3 	342.9
246	29.0 	307.9
247	25.1 	266.5
248	22.2 	235.7
249	20.9 	221.9
250	20.4 	216.6
251	19.5 	207.0
252	18.4 	195.3
253	17.8 	189.0
254	17.8 	189.0
255	17.4 	184.7
256	15.7 	166.7
257	14.5 	153.9
258	15.4 	163.5
259	17.9 	190.0
260	20.6 	218.7
261	23.2 	246.3
262	25.7 	272.8
263	28.7 	304.7
264	32.5 	345.0
265	36.1 	383.2
266	39.0 	414.0
267	40.8 	433.1
268	42.9 	455.4
269	44.4 	471.3
270	45.9 	487.3
271	46.0 	488.3
272	45.6 	484.1
273	45.3 	480.9
274	43.7 	463.9
275	40.8 	433.1
276	38.0 	403.4
277	34.4 	365.2
278	30.9 	328.0
279	25.5 	270.7
280	21.4 	227.2
281	20.2 	214.4
282	22.9 	243.1
283	26.6 	282.4
284	30.2 	320.6
285	34.1 	362.0
286	37.4 	397.0
287	40.7 	432.1
288	44.0 	467.1
289	47.3 	502.1
290	49.2 	522.3
291	49.8 	528.7
292	49.2 	522.3
293	48.1 	510.6
294	47.3 	502.1
295	46.8 	496.8
296	46.7 	495.8
297	46.8 	496.8
298	47.1 	500.0
299	47.3 	502.1
300	47.3 	502.1
301	47.1 	500.0
302	46.6 	494.7
303	45.8 	486.2
304	44.8 	475.6
305	43.3 	459.7
306	41.8 	443.7
307	40.8 	433.1
308	40.3 	427.8
309	40.1 	425.7
310	39.7 	421.4
311	39.2 	416.1
312	38.5 	408.7
313	37.4 	397.0
314	36.0 	382.2
315	34.4 	365.2
316	33.0 	350.3
317	31.7 	336.5
318	30.0 	318.5
319	28.0 	297.2
320	26.1 	277.1
321	25.6 	271.8
322	24.9 	264.3
323	24.9 	264.3
324	24.3 	258.0
325	23.9 	253.7
326	23.9 	253.7
327	23.6 	250.5
328	23.3 	247.3
329	20.5 	217.6
330	17.5 	185.8
331	16.9 	179.4
332	16.7 	177.3
333	15.9 	168.8
334	15.6 	165.6
335	15.0 	159.2
336	14.5 	153.9
337	14.3 	151.8
338	14.5 	153.9
339	15.4 	163.5
340	17.8 	189.0
341	21.1 	224.0
342	24.1 	255.8
343	25.0 	265.4
344	25.3 	268.6
345	25.5 	270.7
346	26.4 	280.3
347	26.6 	282.4
348	27.1 	287.7
349	27.7 	294.1
350	28.1 	298.3
351	28.2 	299.4
352	28.1 	298.3
353	28.0 	297.2
354	27.9 	296.2
355	27.9 	296.2
356	28.1 	298.3
357	28.2 	299.4
358	28.0 	297.2
359	26.9 	285.6
360	25.0 	265.4
361	23.2 	246.3
362	21.9 	232.5
363	21.1 	224.0
364	20.7 	219.7
365	20.7 	219.7
366	20.8 	220.8
367	21.2 	225.1
368	22.1 	234.6
369	23.5 	249.5
370	24.3 	258.0
371	24.5 	260.1
372	23.8 	252.7
373	21.3 	226.1
374	17.7 	187.9
375	14.4 	152.9
376	11.9 	126.3
377	10.2 	108.3
378	8.9 	94.5
379	8.0 	84.9
380	7.2 	76.4
381	6.1 	64.8
382	4.9 	52.0
383	3.7 	39.3
384	2.3 	24.4
385	0.9 	9.6
386	0.0 	0.0
387	0.0 	0.0
388	0.0 	0.0
